word_ipa,subword_ipas,audio_file,vowel_ipas,word
pat͡ʃavɾa,"pa,t͡ʃav,ɾa",pacavra.wav,"a,a,a",paçavra
pat͡ʃoz,"pa,t͡ʃoz",pacoz.wav,"a,o",paçoz
paːdiʃaːh,"paː,di,ʃaːh",padisah.wav,"a,i,a",padişah
paːdiʃaːhiː,"paː,di,ʃaː,hiː",padisahi.wav,"a,i,a,i",padişahi
padok,"pa,dok",padok.wav,"a,o",padok
pafta,"paf,ta",pafta.wav,"a,a",pafta
paɡanizm,"pa,ɡa,nizm",paganizm.wav,"a,a,i",paganizm
paha,"pa,ha",paha.wav,"a,a",paha
paːkː,paːkː,pak.wav,a,pak
paːciː,"paː,ciː",paki.wav,"a,i",paki
paːciːze,"paː,ciː,ze",pakize.wav,"a,i,e",pakize
paɫa,"pa,ɫa",pala.wav,"a,a",pala
paɫamaɾ,"pa,ɫa,maɾ",palamar.wav,"a,a,a",palamar
paɫamut,"pa,ɫa,mut",palamut.wav,"a,a,u",palamut
paɫan,"pa,ɫan",palan.wav,"a,a",palan
paɫandɯz,"pa,ɫan,dɯz",palandiz.wav,"a,a,ɯ",palandız
paɫanduz,"pa,ɫan,duz",palanduz.wav,"a,a,u",palanduz
paɫas,"pa,ɫas",palas.wav,"a,a",palas
palikaɾja,"pa,li,kaɾ,ja",palikarya.wav,"a,i,a,a",palikarya
pɑɫmije,"pɑɫ,mi,je",palmiye.wav,"ɑ,i,e",palmiye
pɑɫjat͡ʃo,"pɑɫ,ja,t͡ʃo",palyaco.wav,"ɑ,a,o",palyaço
panajɯɾ,"pa,na,jɯɾ",panayir.wav,"a,a,ɯ",panayır
pandispanja,"pan,dis,pan,ja",pandispanya.wav,"a,i,a,a",pandispanya
panɛl,"pa,nɛl",panel.wav,"a,ɛ",panel
panʒuɾ,"pan,ʒuɾ",panjur.wav,"a,u",panjur
panoɾamik,"pa,no,ɾa,mik",panoramik.wav,"a,o,a,i",panoramik
pansijonɛɾ,"pan,si,jo,nɛɾ",pansiyoner.wav,"a,i,o,ɛ",pansiyoner
panteist,"pan,te,ist",panteist.wav,"a,e,i",panteist
panteizm,"pan,te,izm",panteizm.wav,"a,e,i",panteizm
pantoɫon,"pan,to,ɫon",pantolon.wav,"a,o,o",pantolon
panzehiɾ,"pan,ze,hiɾ",panzehir.wav,"a,e,i",panzehir
panzɛɾ,"pan,zɛɾ",panzer.wav,"a,ɛ",panzer
papaɾazzi,"pa,pa,ɾaz,zi",paparazzi.wav,"a,a,a,i",paparazzi
papiɾys,"pa,pi,ɾys",papirus.wav,"a,i,y",papirüs
papjon,"pap,jon",papyon.wav,"a,o",papyon
paːɾa,"paː,ɾa",para.wav,"a,a",para
paɾadiɡma,"pa,ɾa,diɡ,ma",paradigma.wav,"a,a,i,a",paradigma
paɾadoks,"pa,ɾa,doks",paradoks.wav,"a,a,o",paradoks
paɾaf,"pa,ɾaf",paraf.wav,"a,a",paraf
paɾalɛl,"pa,ɾa,lɛl",paralel.wav,"a,a,ɛ",paralel
paɾametɾe,"pa,ɾa,met,ɾe",parametre.wav,"a,a,e,e",parametre
paɾanoja,"pa,ɾa,no,ja",paranoya.wav,"a,a,o,a",paranoya
paɾatonɛɾ,"pa,ɾa,to,nɛɾ",paratoner.wav,"a,a,o,ɛ",paratoner
paɾazit,"pa,ɾa,zit",parazit.wav,"a,a,i",parazit
paɾdœsy,"paɾ,dœ,sy",pardosu.wav,"a,œ,y",pardösü
paːɾe,"paː,ɾe",pare.wav,"a,e",pare
paɾite,"pa,ɾi,te",parite.wav,"a,i,e",parite
paɾce,"paɾ,ce",parke.wav,"a,e",parke
paɾkuɾ,"paɾ,kuɾ",parkur.wav,"a,u",parkur
paɾɫak,"paɾ,ɫak",parlak.wav,"a,a",parlak
paɾɫamɛnto,"paɾ,ɫa,mɛn,to",parlamento.wav,"a,a,ɛ,o",parlamento
paɾmak,"paɾ,mak",parmak.wav,"a,a",parmak
paɾoɫa,"pa,ɾo,ɫa",parola.wav,"a,o,a",parola
paɾs,paɾs,pars.wav,a,pars
paɾsɛl,"paɾ,sɛl",parsel.wav,"a,ɛ",parsel
paɾʃœmɛn,"paɾ,ʃœ,mɛn",parsomen.wav,"a,œ,ɛ",parşömen
paɾtnɛɾ,"paɾt,nɛɾ",partner.wav,"a,ɛ",partner
paʃa,"pa,ʃa",pasa.wav,"a,a",paşa
pasaʒ,"pa,saʒ",pasaj.wav,"a,a",pasaj
pasapoɾt,"pa,sa,poɾt",pasaport.wav,"a,a,o",pasaport
pasif,"pa,sif",pasif.wav,"a,i",pasif
paskal,"pas,kal",paskal.wav,"a,a",paskal
pascɑɫja,"pas,cɑɫ,ja",paskalya.wav,"a,ɑ,a",paskalya
pasœɾ,"pa,sœɾ",pasor.wav,"a,œ",pasör
pastaːne,"pas,taː,ne",pastane.wav,"a,a,e",pastane
pastɛl,"pas,tɛl",pastel.wav,"a,ɛ",pastel
pastiʃ,"pas,tiʃ",pastis.wav,"a,i",pastiş
pastœɾize,"pas,tœ,ɾi,ze",pastorize.wav,"a,œ,i,e",pastörize
patɛn,"pa,tɛn",paten.wav,"a,ɛ",paten
patɛnt,"pa,tɛnt",patent.wav,"a,ɛ",patent
patetik,"pa,te,tik",patetik.wav,"a,e,i",patetik
patika,"pa,ti,ka",patika.wav,"a,i,a",patika
patinaʒ,"pa,ti,naʒ",patinaj.wav,"a,i,a",patinaj
patiska,"pa,tis,ka",patiska.wav,"a,i,a",patiska
patoloːʒi,"pa,to,loː,ʒi",patoloji.wav,"a,o,o,i",patoloji
patɾiaɾcɑl,"pat,ɾi,aɾ,cɑl",patriarkal.wav,"a,i,a,ɑ",patriarkal
patɾikhaːne,"pat,ɾik,haː,ne",patrikhane.wav,"a,i,a,e",patrikhane
patɾonaʒ,"pat,ɾo,naʒ",patronaj.wav,"a,o,a",patronaj
paːjan,"paː,jan",payan.wav,"a,a",payan
pajanda,"pa,jan,da",payanda.wav,"a,a,a",payanda
paːje,"paː,je",paye.wav,"a,e",paye
paːjidaːɾ,"paː,ji,daːɾ",payidar.wav,"a,i,a",payidar
paːjitaht,"paː,ji,taht",payitaht.wav,"a,i,a",payitaht
pedaɡoɡ,"pe,da,ɡoɡ",pedagog.wav,"e,a,o",pedagog
pedal,"pe,dal",pedal.wav,"e,a",pedal
pedɛɾ,"pe,dɛɾ",peder.wav,"e,ɛ",peder
pedeɾaːne,"pe,de,ɾaː,ne",pederane.wav,"e,e,a,e",pederane
pedeɾʃaːhiː,"pe,deɾ,ʃaː,hiː",pedersahi.wav,"e,e,a,i",pederşahi
pedicyɾ,"pe,di,cyɾ",pedikur.wav,"e,i,y",pedikür
pedijatɾi,"pe,di,jat,ɾi",pediyatri.wav,"e,i,a,i",pediyatri
pehleviː,"peh,le,viː",pehlevi.wav,"e,e,i",pehlevi
pehlivan,"peh,li,van",pehlivan.wav,"e,i,a",pehlivan
peʒmyɾde,"peʒ,myɾ,de",pejmurde.wav,"e,y,e",pejmürde
peʒoɾatif,"pe,ʒo,ɾa,tif",pejoratif.wav,"e,o,a,i",pejoratif
pecɑːlaːː,"pe,cɑː,laːː",pekala.wav,"e,ɑ,a",pekâlâ
peksimet,"pek,si,met",peksimet.wav,"e,i,e",peksimet
peleɾin,"pe,le,ɾin",pelerin.wav,"e,e,i",pelerin
pelesenk,"pe,le,senk",pelesenk.wav,"e,e,e",pelesenk
pelicyl,"pe,li,cyl",pelikul.wav,"e,i,y",pelikül
pelit,"pe,lit",pelit.wav,"e,i",pelit
pɛɫte,"pɛɫ,te",pelte.wav,"ɛ,e",pelte
pɛɫtek,"pɛɫ,tek",peltek.wav,"ɛ,e",peltek
pelyɾ,"pe,lyɾ",pelur.wav,"e,y",pelür
pelyʃ,"pe,lyʃ",pelus.wav,"e,y",pelüş
pɛmbe,"pɛm,be",pembe.wav,"ɛ,e",pembe
penaɫtɯ,"pe,naɫ,tɯ",penalti.wav,"e,a,ɯ",penaltı
pɛnt͡ʃ,pɛnt͡ʃ,penc.wav,ɛ,penc
pend͡ʒeɾe,"pen,d͡ʒe,ɾe",pencere.wav,"e,e,e",pencere
pɛnd͡ʒydyː,"pɛn,d͡ʒy,dyː",pencudu.wav,"ɛ,y,y",pencüdü
pɛnd͡ʒyse,"pɛn,d͡ʒy,se",pencuse.wav,"ɛ,y,e",pencüse
pɛnd͡ʒyjek,"pɛn,d͡ʒy,jek",pencuyek.wav,"ɛ,y,e",pencüyek
penɡuɛn,"pen,ɡu,ɛn",penguen.wav,"e,u,ɛ",penguen
penisilin,"pe,ni,si,lin",penisilin.wav,"e,i,i,i",penisilin
pɛɾ,pɛɾ,per.wav,ɛ,per
peɾaːcɛnde,"pe,ɾaː,cɛn,de",perakende.wav,"e,a,ɛ,e",perakende
pɛɾt͡ʃɛm,"pɛɾ,t͡ʃɛm",percem.wav,"ɛ,ɛ",perçem
pɛɾt͡ʃin,"pɛɾ,t͡ʃin",percin.wav,"ɛ,i",perçin
pɛɾdah,"pɛɾ,dah",perdah.wav,"ɛ,a",perdah
pɛɾde,"pɛɾ,de",perde.wav,"ɛ,e",perde
pɛɾdedaːɾ,"pɛɾ,de,daːɾ",perdedar.wav,"ɛ,e,a",perdedar
peɾɛnde,"pe,ɾɛn,de",perende.wav,"e,ɛ,e",perende
peɾestiʃ,"pe,ɾes,tiʃ",perestis.wav,"e,e,i",perestiş
peɾestiʃcɑːɾ,"pe,ɾes,tiʃ,cɑːɾ",perestiskar.wav,"e,e,i,ɑ",perestişkâr
pɛɾfoɾʒe,"pɛɾ,foɾ,ʒe",perforje.wav,"ɛ,o,e",perforje
pɛɾfoɾmans,"pɛɾ,foɾ,mans",performans.wav,"ɛ,o,a",performans
pɛɾɡɛl,"pɛɾ,ɡɛl",pergel.wav,"ɛ,ɛ",pergel
pɛɾhiz,"pɛɾ,hiz",perhiz.wav,"ɛ,i",perhiz
pɛɾhizcɑːɾ,"pɛɾ,hiz,cɑːɾ",perhizkar.wav,"ɛ,i,ɑ",perhizkâr
peɾi,"pe,ɾi",peri.wav,"e,i",peri
peɾiːde,"pe,ɾiː,de",peride.wav,"e,i,e",peride
peɾifeɾi,"pe,ɾi,fe,ɾi",periferi.wav,"e,i,e,i",periferi
peɾiːhaːn,"pe,ɾiː,haːn",perihan.wav,"e,i,a",perihan
peɾiːʃan,"pe,ɾiː,ʃan",perisan.wav,"e,i,a",perişan
peɾiskop,"pe,ɾis,kop",periskop.wav,"e,i,o",periskop
peɾijot,"pe,ɾi,jot",periyot.wav,"e,i,o",periyot
pɛɾcysjon,"pɛɾ,cys,jon",perkusyon.wav,"ɛ,y,o",perküsyon
pɛɾma,"pɛɾ,ma",perma.wav,"ɛ,a",perma
pɛɾmi,"pɛɾ,mi",permi.wav,"ɛ,i",permi
peɾon,"pe,ɾon",peron.wav,"e,o",peron
pɛɾɾan,"pɛɾ,ɾan",perran.wav,"ɛ,a",perran
pɛɾʃɛmbe,"pɛɾ,ʃɛm,be",persembe.wav,"ɛ,ɛ,e",perşembe
pɛɾsonɛl,"pɛɾ,so,nɛl",personel.wav,"ɛ,o,ɛ",personel
pɛɾspektif,"pɛɾs,pek,tif",perspektif.wav,"ɛ,e,i",perspektif
pɛɾtavsɯz,"pɛɾ,tav,sɯz",pertavsiz.wav,"ɛ,a,ɯ",pertavsız
pɛɾtev,"pɛɾ,tev",pertev.wav,"ɛ,e",pertev
peɾukaːɾ,"pe,ɾu,kaːɾ",perukar.wav,"e,u,a",perukar
pɛɾvaː,"pɛɾ,vaː",perva.wav,"ɛ,a",perva
pɛɾvaːne,"pɛɾ,vaː,ne",pervane.wav,"ɛ,a,e",pervane
pɛɾvaɾi,"pɛɾ,va,ɾi",pervari.wav,"ɛ,a,i",pervari
pɛɾvaːsɯz,"pɛɾ,vaː,sɯz",pervasiz.wav,"ɛ,a,ɯ",pervasız
pɛɾvaz,"pɛɾ,vaz",pervaz.wav,"ɛ,a",pervaz
pɛɾvin,"pɛɾ,vin",pervin.wav,"ɛ,i",pervin
pes,pes,pes.wav,e,pes
peʃiːman,"pe,ʃiː,man",pesiman.wav,"e,i,a",peşiman
pesimist,"pe,si,mist",pesimist.wav,"e,i,i",pesimist
peʃiːn,"pe,ʃiːn",pesin.wav,"e,i",peşin
peʃiːnat,"pe,ʃiː,nat",pesinat.wav,"e,i,a",peşinat
peʃiːnɛn,"pe,ʃiː,nɛn",pesinen.wav,"e,i,ɛ",peşinen
peʃceʃ,"peʃ,ceʃ",peskes.wav,"e,e",peşkeş
peʃciɾ,"peʃ,ciɾ",peskir.wav,"e,i",peşkir
pespaːje,"pes,paː,je",pespaye.wav,"e,a,e",pespaye
peʃɾev,"peʃ,ɾev",pesrev.wav,"e,e",peşrev
peʃtamal,"peʃ,ta,mal",pestamal.wav,"e,a,a",peştamal
pestɛnceɾaːniː,"pes,tɛn,ce,ɾaː,niː",pestenkerani.wav,"e,ɛ,e,a,i",pestenkerani
pestil,"pes,til",pestil.wav,"e,i",pestil
petɾoːl,"pet,ɾoːl",petrol.wav,"e,o",petrol
petunja,"pe,tun,ja",petunya.wav,"e,u,a",petunya
pej,pej,pey.wav,e,pey
pejaːm,"pe,jaːm",peyam.wav,"e,a",peyam
pejaːmiː,"pe,jaː,miː",peyami.wav,"e,a,i",peyami
pejaːpej,"pe,jaː,pej",peyapey.wav,"e,a,e",peyapey
pejdaː,"pej,daː",peyda.wav,"e,a",peyda
pejdah,"pej,dah",peydah.wav,"e,a",peydah
pejdahɫamak,"pej,dah,ɫa,mak",peydahlamak.wav,"e,a,a,a",peydahlamak
pejdɛɾpej,"pej,dɛɾ,pej",peyderpey.wav,"e,ɛ,e",peyderpey
pejɡambɛɾ,"pej,ɡam,bɛɾ",peygamber.wav,"e,a,ɛ",peygamber
pejɡambeɾaːne,"pej,ɡam,be,ɾaː,ne",peygamberane.wav,"e,a,e,a,e",peygamberane
pejk,pejk,peyk.wav,e,peyk
pejcɑːn,"pej,cɑːn",peykan.wav,"e,ɑ",peykân
pejce,"pej,ce",peyke.wav,"e,e",peyke
pejcɛɾ,"pej,cɛɾ",peyker.wav,"e,ɛ",peyker
pejlemek,"pej,le,mek",peylemek.wav,"e,e,e",peylemek
pejmaːn,"pej,maːn",peyman.wav,"e,a",peyman
pejmaːne,"pej,maː,ne",peymane.wav,"e,a,e",peymane
pejzaʒ,"pej,zaʒ",peyzaj.wav,"e,a",peyzaj
piʒama,"pi,ʒa,ma",pijama.wav,"i,a,a",pijama
pilɑci,"pi,lɑ,ci",pilaki.wav,"i,ɑ,i",pilaki
piloːt,"pi,loːt",pilot.wav,"i,o",pilot
piloːtaʒ,"pi,loː,taʒ",pilotaj.wav,"i,o,a",pilotaj
pinpon,"pin,pon",pinpon.wav,"i,o",pinpon
piːɾ,piːɾ,pir.wav,i,pir
piɾamidɑl,"pi,ɾa,mi,dɑl",piramidal.wav,"i,a,i,ɑ",piramidal
piɾana,"pi,ɾa,na",pirana.wav,"i,a,a",pirana
piːɾaːne,"piː,ɾaː,ne",pirane.wav,"i,a,e",pirane
pːiɾaːje,"pːi,ɾaː,je",piraye.wav,"i,a,e",piraye
piːɾifaːniː,"piː,ɾi,faː,niː",pirifani.wav,"i,i,a,i",pirifâni
piɾina,"pi,ɾi,na",pirina.wav,"i,i,a",pirina
piɾint͡ʃ,"pi,ɾint͡ʃ",pirinc.wav,"i,i",pirinç
piːɾypɑːk,"piː,ɾy,pɑːk",pirupak.wav,"i,y,ɑ",pirüpak
piɾzoɫa,"piɾ,zo,ɫa",pirzola.wav,"i,o,a",pirzola
piːʃ,piːʃ,pis.wav,i,piş
piʃdaːɾ,"piʃ,daːɾ",pisdar.wav,"i,a",pişdar
piːʃecɑːɾ,"piː,ʃe,cɑːɾ",pisekar.wav,"i,e,ɑ",pişekâr
piskopos,"pis,ko,pos",piskopos.wav,"i,o,o",piskopos
piʃmaːn,"piʃ,maːn",pisman.wav,"i,a",pişman
piʃmaːnije,"piʃ,maː,ni,je",pismaniye.wav,"i,a,i,e",pişmaniye
pistole,"pis,to,le",pistole.wav,"i,o,e",pistole
piston,"pis,ton",piston.wav,"i,o",piston
piʃtov,"piʃ,tov",pistov.wav,"i,o",piştov
pisuvaɾ,"pi,su,vaɾ",pisuvar.wav,"i,u,a",pisuvar
pitoɾesk,"pi,to,ɾesk",pitoresk.wav,"i,o,e",pitoresk
pijaːde,"pi,jaː,de",piyade.wav,"i,a,e",piyade
pijaːle,"pi,jaː,le",piyale.wav,"i,a,e",piyale
pijanɡo,"pi,jan,ɡo",piyango.wav,"i,a,o",piyango
pijanist,"pi,ja,nist",piyanist.wav,"i,a,i",piyanist
pijasa,"pi,ja,sa",piyasa.wav,"i,a,a",piyasa
pijata,"pi,ja,ta",piyata.wav,"i,a,a",piyata
pijaz,"pi,jaz",piyaz.wav,"i,a",piyaz
pizza,"piz,za",pizza.wav,"i,a",pizza
plɑn,plɑn,plan.wav,ɑ,plan
plɑstik,"plɑs,tik",plastik.wav,"ɑ,i",plastik
plɑza,"plɑ,za",plaza.wav,"ɑ,a",plaza
plyton,"ply,ton",pluton.wav,"y,o",plüton
poat͡ʃa,"po,a,t͡ʃa",pogaca.wav,"o,a,a",poğaça
polɑɾizasjon,"po,lɑ,ɾi,zas,jon",polarizasyon.wav,"o,ɑ,i,a,o",polarizasyon
polɛn,"po,lɛn",polen.wav,"o,ɛ",polen
polifonik,"po,li,fo,nik",polifonik.wav,"o,i,o,i",polifonik
poliɡon,"po,li,ɡon",poligon.wav,"o,i,o",poligon
poliklinik,"po,lik,li,nik",poliklinik.wav,"o,i,i,i",poliklinik
polisije,"po,li,si,je",polisiye.wav,"o,i,i,e",polisiye
poɫjestɛɾ,"poɫ,jes,tɛɾ",polyester.wav,"o,e,ɛ",polyester
popylɑɾite,"po,py,lɑ,ɾi,te",popularite.wav,"o,y,ɑ,i,e",popülarite
popylɑsjon,"po,py,lɑs,jon",populasyon.wav,"o,y,ɑ,o",popülasyon
popylist,"po,py,list",populist.wav,"o,y,i",popülist
poɾtfœj,"poɾt,fœj",portfoy.wav,"o,œ",portföy
poɾtmanto,"poɾt,man,to",portmanto.wav,"o,a,o",portmanto
poɾtɾɛ,"poɾt,ɾɛ",portre.wav,"o,ɛ",portre
poʃet,"po,ʃet",poset.wav,"o,e",poşet
postal,"pos,tal",postal.wav,"o,a",postal
postaːne,"pos,taː,ne",postane.wav,"o,a,e",postane
pœsteci,"pœs,te,ci",posteki.wav,"œ,e,i",pösteki
postɛɾ,"pos,tɛɾ",poster.wav,"o,ɛ",poster
postiʃ,"pos,tiʃ",postis.wav,"o,i",postiş
poʃu,"po,ʃu",posu.wav,"o,u",poşu
potansijɛl,"po,tan,si,jɛl",potansiyel.wav,"o,a,i,ɛ",potansiyel
pœtibœɾ,"pœ,ti,bœɾ",potibor.wav,"œ,i,œ",pötibör
pœtikaɾe,"pœ,ti,ka,ɾe",potikare.wav,"œ,i,a,e",pötikare
potin,"po,tin",potin.wav,"o,i",potin
potpuɾi,"pot,pu,ɾi",potpuri.wav,"o,u,i",potpuri
pojɾaz,"poj,ɾaz",poyraz.wav,"o,a",poyraz
pozisjon,"po,zis,jon",pozisyon.wav,"o,i,o",pozisyon
pozitif,"po,zi,tif",pozitif.wav,"o,i,i",pozitif
pozitivist,"po,zi,ti,vist",pozitivist.wav,"o,i,i,i",pozitivist
pɾatik,"pɾa,tik",pratik.wav,"a,i",pratik
pɾoblɛm,"pɾob,lɛm",problem.wav,"o,ɛ",problem
pɾodyksijon,"pɾo,dyk,si,jon",produksiyon.wav,"o,y,i,o",prodüksiyon
pɾodyktœɾ,"pɾo,dyk,tœɾ",produktor.wav,"o,y,œ",prodüktör
pɾofesœɾ,"pɾo,fe,sœɾ",profesor.wav,"o,e,œ",profesör
pɾofesjonɛl,"pɾo,fes,jo,nɛl",profesyonel.wav,"o,e,o,ɛ",profesyonel
pɾofil,"pɾo,fil",profil.wav,"o,i",profil
pɾoɡɾam,"pɾoɡ,ɾam",program.wav,"o,a",program
pɾoʒe,"pɾo,ʒe",proje.wav,"o,e",proje
pɾoʒektœɾ,"pɾo,ʒek,tœɾ",projektor.wav,"o,e,œ",projektör
pɾoletɛɾ,"pɾo,le,tɛɾ",proleter.wav,"o,e,ɛ",proleter
pɾomosjon,"pɾo,mos,jon",promosyon.wav,"o,o,o",promosyon
pɾopaɡanda,"pɾo,pa,ɡan,da",propaganda.wav,"o,a,a,a",propaganda
pɾosedyɾ,"pɾo,se,dyɾ",prosedur.wav,"o,e,y",prosedür
pɾospektys,"pɾos,pek,tys",prospektus.wav,"o,e,y",prospektüs
pɾotez,"pɾo,tez",protez.wav,"o,e",protez
pɾotocoːl,"pɾo,to,coːl",protokol.wav,"o,o,o",protokol
pɾototip,"pɾo,to,tip",prototip.wav,"o,o,i",prototip
pɾova,"pɾo,va",prova.wav,"o,a",prova
pɾovokasjon,"pɾo,vo,kas,jon",provokasyon.wav,"o,o,a,o",provokasyon
pɾovokatœɾ,"pɾo,vo,ka,tœɾ",provokator.wav,"o,o,a,œ",provokatör
puan,"pu,an",puan.wav,"u,a",puan
puantaʒ,"pu,an,taʒ",puantaj.wav,"u,a,a",puantaj
pudinɡ,"pu,dinɡ",puding.wav,"u,i",puding
puhu,"pu,hu",puhu.wav,"u,u",puhu
pul,pul,pul.wav,u,pul
puɫman,"puɫ,man",pulman.wav,"u,a",pulman
punto,"pun,to",punto.wav,"u,o",punto
pyɾneʃe,"pyɾ,ne,ʃe",purnese.wav,"y,e,e",pürneşe
pyɾtelɑːʃ,"pyɾ,te,lɑːʃ",purtelas.wav,"y,e,ɑ",pürtelaş
puset,"pu,set",puset.wav,"u,e",puset
pusuɫa,"pu,su,ɫa",pusula.wav,"u,u,a",pusula
ɾab,ɾab,rab.wav,a,rab
ɾabbaːniː,"ɾab,baː,niː",rabbani.wav,"a,a,i",rabbani
ɾabbenaː,"ɾab,be,naː",rabbena.wav,"a,e,a",rabbena
ɾaːbiaː,"ɾaː,bi,aː",rabia.wav,"a,i,a",rabia
ɾaːbɯta,"ɾaː,bɯ,ta",rabita.wav,"a,ɯ,a",rabıta
ɾaːd͡ʒiː,"ɾaː,d͡ʒiː",raci.wav,"a,i",raci
ɾad͡ʒon,"ɾa,d͡ʒon",racon.wav,"a,o",racon
ɾadde,"ɾad,de",radde.wav,"a,e",radde
ɾadicɑl,"ɾa,di,cɑl",radikal.wav,"a,i,ɑ",radikal
ɾadjasjon,"ɾad,jas,jon",radyasyon.wav,"a,a,o",radyasyon
ɾadjatœɾ,"ɾad,ja,tœɾ",radyator.wav,"a,a,œ",radyatör
ɾadjo,"ɾad,jo",radyo.wav,"a,o",radyo
ɾadjoaktif,"ɾad,jo,ak,tif",radyoaktif.wav,"a,o,a,i",radyoaktif
ɾafineɾi,"ɾa,fi,ne,ɾi",rafineri.wav,"a,i,e,i",rafineri
ɾaːfɯziː,"ɾaː,fɯ,ziː",rafizi.wav,"a,ɯ,i",rafızi
ɾafja,"ɾaf,ja",rafya.wav,"a,a",rafya
ɾaːbet,"ɾaː,bet",ragbet.wav,"a,e",rağbet
ɾaɡbi,"ɾaɡ,bi",ragbi.wav,"a,i",ragbi
ɾaːɡɯp,"ɾaː,ɡɯp",ragip.wav,"a,ɯ",ragıp
ɾaːmɛn,"ɾaː,mɛn",ragmen.wav,"a,ɛ",rağmen
ɾaːmɯna,"ɾaː,mɯ,na",ragmina.wav,"a,ɯ,a",rağmına
ɾaːh,ɾaːh,rah.wav,a,rah
ɾahat,"ɾa,hat",rahat.wav,"a,a",rahat
ɾaːhibe,"ɾaː,hi,be",rahibe.wav,"a,i,e",rahibe
ɾahim,"ɾa,him",rahim.wav,"a,i",rahim
ɾahime,"ɾa,hi,me",rahime.wav,"a,i,e",rahime
ɾaːhimiːn,"ɾaː,hi,miːn",rahimin.wav,"a,i,i",rahimin
ɾaːhip,"ɾaː,hip",rahip.wav,"a,i",rahip
ɾahle,"ɾah,le",rahle.wav,"a,e",rahle
ɾahlejitedɾiːs,"ɾah,le,ji,ted,ɾiːs",rahleitedris.wav,"a,e,i,e,i",rahleitedris
ɾahmaːn,"ɾah,maːn",rahman.wav,"a,a",rahman
ɾahmaːniː,"ɾah,maː,niː",rahmani.wav,"a,a,i",rahmani
ɾahmet,"ɾah,met",rahmet.wav,"a,e",rahmet
ɾahmetli,"ɾah,met,li",rahmetli.wav,"a,e,i",rahmetli
ɾahmi,"ɾah,mi",rahmi.wav,"a,i",rahmi
ɾahne,"ɾah,ne",rahne.wav,"a,e",rahne
ɾahʃaːn,"ɾah,ʃaːn",rahsan.wav,"a,a",rahşan
ɾahvan,"ɾah,van",rahvan.wav,"a,a",rahvan
ɾaːif,"ɾa,ːif",raif.wav,"a,i",raif
ɾakam,"ɾa,kam",rakam.wav,"a,a",rakam
ɾacet,"ɾa,cet",raket.wav,"a,e",raket
ɾaciːbe,"ɾa,ciː,be",rakibe.wav,"a,i,e",rakibe
ɾaciːk,"ɾa,ciːk",rakik.wav,"a,i",rakik
ɾaːkɯm,"ɾaː,kɯm",rakim.wav,"a,ɯ",rakım
ɾaːcit,"ɾaː,cit",rakit.wav,"a,i",rakit
ɾakkas,"ɾak,kas",rakkas.wav,"a,a",rakkas
ɾakkaːse,"ɾak,kaː,se",rakkase.wav,"a,a,e",rakkase
ɾaks,ɾaks,raks.wav,a,raks
ɾaɫli,"ɾaɫ,li",ralli.wav,"a,i",ralli
ɾaːm,ɾaːm,ram.wav,a,ram
ɾamak,"ɾa,mak",ramak.wav,"a,a",ramak
ɾamazan,"ɾa,ma,zan",ramazan.wav,"a,a,a",ramazan
ɾami,"ɾa,mi",rami.wav,"a,i",rami
ɾaːnɑː,"ɾaː,nɑː",rana.wav,"a,ɑ",rana
ɾandevu,"ɾan,de,vu",randevu.wav,"a,e,u",randevu
ɾandɯman,"ɾan,dɯ,man",randiman.wav,"a,ɯ,a",randıman
ɾantijed͡ʒi,"ɾan,ti,je,d͡ʒi",rantiyeci.wav,"a,i,e,i",rantiyeci
ɾapoɾtœɾ,"ɾa,poɾ,tœɾ",raportor.wav,"a,o,œ",raportör
ɾaptije,"ɾap,ti,je",raptiye.wav,"a,i,e",raptiye
ɾasat,"ɾa,sat",rasat.wav,"a,a",rasat
ɾasathaːne,"ɾa,sat,haː,ne",rasathane.wav,"a,a,a,e",rasathane
ɾaːʃe,"ɾaː,ʃe",rase.wav,"a,e",raşe
ɾaːʃide,"ɾaː,ʃi,de",raside.wav,"a,i,e",raşide
ɾaːʃidiːn,"ɾaː,ʃi,diːn",rasidin.wav,"a,i,i",raşidin
ɾaːsih,"ɾaː,sih",rasih.wav,"a,i",rasih
ɾaːsim,"ɾaː,sim",rasim.wav,"a,i",rasim
ɾaːʃit,"ɾaː,ʃit",rasit.wav,"a,i",raşit
ɾaʃitizm,"ɾa,ʃi,tizm",rasitizm.wav,"a,i,i",raşitizm
ɾast,ɾast,rast.wav,a,rast
ɾasjonalizm,"ɾas,jo,na,lizm",rasyonalizm.wav,"a,o,a,i",rasyonalizm
ɾasjonɛl,"ɾas,jo,nɛl",rasyonel.wav,"a,o,ɛ",rasyonel
ɾaːtip,"ɾaː,tip",ratip.wav,"a,i",ratip
ɾauf,"ɾa,uf",rauf.wav,"a,u",rauf
ɾaunt,"ɾa,unt",raunt.wav,"a,u",raunt
ɾaːviː,"ɾaː,viː",ravi.wav,"a,i",ravi
ɾaːvijaːn,"ɾaː,vi,jaːn",raviyan.wav,"a,i,a",raviyan
ɾavza,"ɾav,za",ravza.wav,"a,a",ravza
ɾaj,ɾaj,ray.wav,a,ray
ɾaːjit͡ʃ,"ɾaː,jit͡ʃ",rayic.wav,"a,i",rayiç
ɾaːjiha,"ɾaː,ji,ha",rayiha.wav,"a,i,a",rayiha
