word_ipa,subword_ipas,audio_file,vowel_ipas,word,subword_string
ɾahmi,"ɾah,mi",rahmi.wav,"a,i",rahmi,"rah,mi"
ɾahne,"ɾah,ne",rahne.wav,"a,e",rahne,"rah,ne"
ɾahʃaːn,"ɾah,ʃaːn",rahsan.wav,"a,a",rahşan,"rah,şan"
ɾahvan,"ɾah,van",rahvan.wav,"a,a",rahvan,"rah,van"
ɾaːif,"ɾa,ːif",raif.wav,"a,i",raif,"ra,if"
ɾakam,"ɾa,kam",rakam.wav,"a,a",rakam,"ra,kam"
ɾacet,"ɾa,cet",raket.wav,"a,e",raket,"ra,ket"
ɾaciːbe,"ɾa,ciː,be",rakibe.wav,"a,i,e",rakibe,"ra,ki,be"
ɾaciːk,"ɾa,ciːk",rakik.wav,"a,i",rakik,"ra,kik"
ɾaːkɯm,"ɾaː,kɯm",rakim.wav,"a,ɯ",rakım,"ra,kım"
ɾaːcit,"ɾaː,cit",rakit.wav,"a,i",rakit,"ra,kit"
ɾakkas,"ɾak,kas",rakkas.wav,"a,a",rakkas,"rak,kas"
ɾakkaːse,"ɾak,kaː,se",rakkase.wav,"a,a,e",rakkase,"rak,ka,se"
ɾaks,ɾaks,raks.wav,a,raks,raks
ɾaɫli,"ɾaɫ,li",ralli.wav,"a,i",ralli,"ral,li"
ɾaːm,ɾaːm,ram.wav,a,ram,ram
ɾamak,"ɾa,mak",ramak.wav,"a,a",ramak,"ra,mak"
ɾamazan,"ɾa,ma,zan",ramazan.wav,"a,a,a",ramazan,"ra,ma,zan"
ɾami,"ɾa,mi",rami.wav,"a,i",rami,"ra,mi"
ɾaːnɑː,"ɾaː,nɑː",rana.wav,"a,ɑ",rana,"ra,na"
ɾandevu,"ɾan,de,vu",randevu.wav,"a,e,u",randevu,"ran,de,vu"
ɾandɯman,"ɾan,dɯ,man",randiman.wav,"a,ɯ,a",randıman,"ran,dı,man"
ɾantijed͡ʒi,"ɾan,ti,je,d͡ʒi",rantiyeci.wav,"a,i,e,i",rantiyeci,"ran,ti,ye,ci"
ɾapoɾtœɾ,"ɾa,poɾ,tœɾ",raportor.wav,"a,o,œ",raportör,"ra,por,tör"
ɾaptije,"ɾap,ti,je",raptiye.wav,"a,i,e",raptiye,"rap,ti,ye"
ɾasat,"ɾa,sat",rasat.wav,"a,a",rasat,"ra,sat"
ɾasathaːne,"ɾa,sat,haː,ne",rasathane.wav,"a,a,a,e",rasathane,"ra,sat,ha,ne"
ɾaːʃe,"ɾaː,ʃe",rase.wav,"a,e",raşe,"ra,şe"
ɾaːʃide,"ɾaː,ʃi,de",raside.wav,"a,i,e",raşide,"ra,şi,de"
ɾaːʃidiːn,"ɾaː,ʃi,diːn",rasidin.wav,"a,i,i",raşidin,"ra,şi,din"
ɾaːsih,"ɾaː,sih",rasih.wav,"a,i",rasih,"ra,sih"
ɾaːsim,"ɾaː,sim",rasim.wav,"a,i",rasim,"ra,sim"
ɾaːʃit,"ɾaː,ʃit",rasit.wav,"a,i",raşit,"ra,şit"
ɾaʃitizm,"ɾa,ʃi,tizm",rasitizm.wav,"a,i,i",raşitizm,"ra,şi,tizm"
ɾast,ɾast,rast.wav,a,rast,rast
ɾasjonalizm,"ɾas,jo,na,lizm",rasyonalizm.wav,"a,o,a,i",rasyonalizm,"ras,yo,na,lizm"
ɾasjonɛl,"ɾas,jo,nɛl",rasyonel.wav,"a,o,ɛ",rasyonel,"ras,yo,nel"
ɾaːtip,"ɾaː,tip",ratip.wav,"a,i",ratip,"ra,tip"
ɾauf,"ɾa,uf",rauf.wav,"a,u",rauf,"ra,uf"
ɾaunt,"ɾa,unt",raunt.wav,"a,u",raunt,"ra,unt"
ɾaːviː,"ɾaː,viː",ravi.wav,"a,i",ravi,"ra,vi"
ɾaːvijaːn,"ɾaː,vi,jaːn",raviyan.wav,"a,i,a",raviyan,"ra,vi,yan"
ɾavza,"ɾav,za",ravza.wav,"a,a",ravza,"rav,za"
ɾaj,ɾaj,ray.wav,a,ray,ray
ɾaːjit͡ʃ,"ɾaː,jit͡ʃ",rayic.wav,"a,i",rayiç,"ra,yiç"
ɾaːjiha,"ɾaː,ji,ha",rayiha.wav,"a,i,a",rayiha,"ra,yi,ha"
ɾaːz,ɾaːz,raz.wav,a,raz,raz
ɾazakɯ,"ɾa,za,kɯ",razaki.wav,"a,a,ɯ",razakı,"ra,za,kı"
ɾaːzɯ,"ɾaː,zɯ",razi.wav,"a,ɯ",razı,"ra,zı"
ɾaːzije,"ɾaː,zi,je",raziye.wav,"a,i,e",raziye,"ra,zi,ye"
ɾeaksijon,"ɾe,ak,si,jon",reaksiyon.wav,"e,a,i,o",reaksiyon,"re,ak,si,yon"
ɾealist,"ɾe,a,list",realist.wav,"e,a,i",realist,"re,a,list"
ɾealizm,"ɾe,a,lizm",realizm.wav,"e,a,i",realizm,"re,a,lizm"
ɾeaːjaː,"ɾe,aː,jaː",reaya.wav,"e,a,a",reaya,"re,a,ya"
ɾebaːbiː,"ɾe,baː,biː",rebabi.wav,"e,a,i",rebabi,"re,ba,bi"
ɾebaːp,"ɾe,baːp",rebap.wav,"e,a",rebap,"re,bap"
ɾɛbiːjyɫaːhiɾ,"ɾɛ,biː,jy,ɫaː,hiɾ",rebiyulahir.wav,"ɛ,i,y,a,i",rebiyülahir,"re,bi,yü,la,hir"
ɾebiːjylevvɛl,"ɾe,biː,jy,lev,vɛl",rebiyulevvel.wav,"e,i,y,e,ɛ",rebiyülevvel,"re,bi,yü,lev,vel"
ɾed͡ʒaː,"ɾe,d͡ʒaː",reca.wav,"e,a",reca,"re,ca"
ɾed͡ʒaːi,"ɾe,d͡ʒa,ːi",recai.wav,"e,a,i",recai,"re,ca,i"
ɾet͡ʃɛl,"ɾe,t͡ʃɛl",recel.wav,"e,ɛ",reçel,"re,çel"
ɾet͡ʃete,"ɾe,t͡ʃe,te",recete.wav,"e,e,e",reçete,"re,çe,te"
ɾet͡ʃine,"ɾe,t͡ʃi,ne",recine.wav,"e,i,e",reçine,"re,çi,ne"
ɾedaksijon,"ɾe,dak,si,jon",redaksiyon.wav,"e,a,i,o",redaksiyon,"re,dak,si,yon"
ɾedaktœɾ,"ɾe,dak,tœɾ",redaktor.wav,"e,a,œ",redaktör,"re,dak,tör"
ɾeddetmɛk,"ɾed,det,mɛk",reddetmek.wav,"e,e,ɛ",reddetmek,"red,det,mek"
ɾeddihaːcim,"ɾed,di,haː,cim",reddihakim.wav,"e,i,a,i",reddihakim,"red,di,ha,kim"
ɾeddimiːɾas,"ɾed,di,miː,ɾas",reddimiras.wav,"e,i,i,a",reddimiras,"red,di,mi,ras"
ɾeddije,"ɾed,di,je",reddiye.wav,"e,i,e",reddiye,"red,di,ye"
ɾedif,"ɾe,dif",redif.wav,"e,i",redif,"re,dif"
ɾedinɡot,"ɾe,din,ɡot",redingot.wav,"e,i,o",redingot,"re,din,got"
ɾeenkaɾnasjon,"ɾe,en,kaɾ,nas,jon",reenkarnasyon.wav,"e,e,a,a,o",reenkarnasyon,"re,en,kar,nas,yon"
ɾefah,"ɾe,fah",refah.wav,"e,a",refah,"re,fah"
ɾefaːcɑt,"ɾe,faː,cɑt",refakat.wav,"e,a,ɑ",refakat,"re,fa,kat"
ɾefeɾandum,"ɾe,fe,ɾan,dum",referandum.wav,"e,e,a,u",referandum,"re,fe,ran,dum"
ɾefeɾans,"ɾe,fe,ɾans",referans.wav,"e,e,a",referans,"re,fe,rans"
ɾefet,"ɾe,fet",refet.wav,"e,e",refet,"re,fet"
ɾefetmek,"ɾe,fet,mek",refetmek.wav,"e,e,e",refetmek,"re,fet,mek"
ɾefiː,"ɾe,fiː",refi.wav,"e,i",refi,"re,fi"
ɾefik,"ɾe,fik",refik.wav,"e,i",refik,"re,fik"
ɾefiːka,"ɾe,fiː,ka",refika.wav,"e,i,a",refika,"re,fi,ka"
ɾeflɛks,"ɾef,lɛks",refleks.wav,"e,ɛ",refleks,"ref,leks"
ɾeflektœɾ,"ɾef,lek,tœɾ",reflektor.wav,"e,e,œ",reflektör,"ref,lek,tör"
ɾefyʒ,"ɾe,fyʒ",refuj.wav,"e,y",refüj,"re,füj"
ɾeɡylɑtœɾ,"ɾe,ɡy,lɑ,tœɾ",regulator.wav,"e,y,ɑ,œ",regülatör,"re,gü,la,tör"
ɾehaː,"ɾe,haː",reha.wav,"e,a",reha,"re,ha"
ɾehabilitasjon,"ɾe,ha,bi,li,tas,jon",rehabilitasyon.wav,"e,a,i,i,a,o",rehabilitasyon,"re,ha,bi,li,tas,yon"
ɾehaːvet,"ɾe,haː,vet",rehavet.wav,"e,a,e",rehavet,"re,ha,vet"
ɾehbɛɾ,"ɾeh,bɛɾ",rehber.wav,"e,ɛ",rehber,"reh,ber"
ɾehin,"ɾe,hin",rehin.wav,"e,i",rehin,"re,hin"
ɾehiːne,"ɾe,hiː,ne",rehine.wav,"e,i,e",rehine,"re,hi,ne"
ɾɛis,"ɾɛ,is",reis.wav,"ɛ,i",reis,"re,is"
ɾeisid͡ʒumhuɾ,"ɾe,i,si,d͡ʒum,huɾ",reisicumhur.wav,"e,i,i,u,u",reisicumhur,"re,i,si,cum,hur"
ɾeisyɫcyttaːp,"ɾe,i,syɫ,cyt,taːp",reisulkuttap.wav,"e,i,y,y,a",reisülküttap,"re,i,sül,küt,tap"
ɾekaːbet,"ɾe,kaː,bet",rekabet.wav,"e,a,e",rekabet,"re,ka,bet"
ɾecɑːcet,"ɾe,cɑː,cet",rekaket.wav,"e,ɑ,e",rekâket,"rekâ,ket"
ɾecɑt,"ɾe,cɑt",rekat.wav,"e,ɑ",rekât,rekât
ɾeklɑm,"ɾek,lɑm",reklam.wav,"e,ɑ",reklam,"rek,lam"
ɾecoːɫte,"ɾe,coːɫ,te",rekolte.wav,"e,o,e",rekolte,"re,kol,te"
ɾektifije,"ɾek,ti,fi,je",rektifiye.wav,"e,i,i,e",rektifiye,"rek,ti,fi,ye"
ɾektœɾ,"ɾek,tœɾ",rektor.wav,"e,œ",rektör,"rek,tör"
ɾelɑks,"ɾe,lɑks",relaks.wav,"e,ɑ",relaks,"re,laks"
ɾemiks,"ɾe,miks",remiks.wav,"e,i",remiks,"re,miks"
ɾemil,"ɾe,mil",remil.wav,"e,i",remil,"re,mil"
ɾemiz,"ɾe,miz",remiz.wav,"e,i",remiz,"re,miz"
ɾemzi,"ɾem,zi",remzi.wav,"e,i",remzi,"rem,zi"
ɾemzije,"ɾem,zi,je",remziye.wav,"e,i,e",remziye,"rem,zi,ye"
ɾend͡ʒ,ɾend͡ʒ,renc.wav,e,renc,renc
ɾend͡ʒiːde,"ɾen,d͡ʒiː,de",rencide.wav,"e,i,e",rencide,"ren,ci,de"
ɾende,"ɾen,de",rende.wav,"e,e",rende,"ren,de"
ɾenɡɑːɾenk,"ɾen,ɡɑː,ɾenk",rengarenk.wav,"e,ɑ,e",rengârenk,"reng,ârenk"
ɾenɡiːn,"ɾen,ɡiːn",rengin.wav,"e,i",rengin,"ren,gin"
ɾenk,ɾenk,renk.wav,e,renk,renk
ɾepɛɾtuvaɾ,"ɾe,pɛɾ,tu,vaɾ",repertuvar.wav,"e,ɛ,u,a",repertuvar,"re,per,tu,var"
ɾeplik,"ɾep,lik",replik.wav,"e,i",replik,"rep,lik"
ɾepo,"ɾe,po",repo.wav,"e,o",repo,"re,po"
ɾepɾodyksijon,"ɾep,ɾo,dyk,si,jon",reproduksiyon.wav,"e,o,y,i,o",reprodüksiyon,"rep,ro,dük,si,yon"
ɾeʃat,"ɾe,ʃat",resat.wav,"e,a",reşat,"re,şat"
ɾeːsɛn,"ɾeː,sɛn",resen.wav,"e,ɛ",resen,"re,sen"
ɾesepsijon,"ɾe,sep,si,jon",resepsiyon.wav,"e,e,i,o",resepsiyon,"re,sep,si,yon"
ɾeʃiːde,"ɾe,ʃiː,de",reside.wav,"e,i,e",reşide,"re,şi,de"
ɾesif,"ɾe,sif",resif.wav,"e,i",resif,"re,sif"
ɾesim,"ɾe,sim",resim.wav,"e,i",resim,"re,sim"
ɾeʃit,"ɾe,ʃit",resit.wav,"e,i",reşit,"re,şit"
ɾesmɛn,"ɾes,mɛn",resmen.wav,"e,ɛ",resmen,"res,men"
ɾesmiː,"ɾes,miː",resmi.wav,"e,i",resmî,resmî
ɾesmiɡet͡ʃit,"ɾes,mi,ɡe,t͡ʃit",resmigecit.wav,"e,i,e,i",resmigeçit,"res,mi,ge,çit"
ɾesmijet,"ɾes,mi,jet",resmiyet.wav,"e,i,e",resmiyet,"res,mi,yet"
ɾessam,"ɾes,sam",ressam.wav,"e,a",ressam,"res,sam"
ɾest,ɾest,rest.wav,e,rest,rest
ɾestoɾan,"ɾes,to,ɾan",restoran.wav,"e,o,a",restoran,"res,to,ran"
ɾestoɾasjon,"ɾes,to,ɾas,jon",restorasyon.wav,"e,o,a,o",restorasyon,"res,to,ras,yon"
ɾɛsuːːl,"ɾɛ,suːːl",resul.wav,"ɛ,u",resul,"re,sul"
ɾesuːɫuɫɫah,"ɾe,suː,ɫuɫ,ɫah",resulullah.wav,"e,u,u,a",resulullah,"re,su,lul,lah"
ɾet,ɾet,ret.wav,e,ret,ret
ɾetoɾik,"ɾe,to,ɾik",retorik.wav,"e,o,i",retorik,"re,to,rik"
ɾetɾospektif,"ɾet,ɾos,pek,tif",retrospektif.wav,"e,o,e,i",retrospektif,"ret,ros,pek,tif"
ɾevaː,"ɾe,vaː",reva.wav,"e,a",reva,"re,va"
ɾevaːt͡ʃ,"ɾe,vaːt͡ʃ",revac.wav,"e,a",revaç,"re,vaç"
ɾevat͡ʃta,"ɾe,vat͡ʃ,ta",revacta.wav,"e,a,a",revaçta,"re,vaç,ta"
ɾevaːk,"ɾe,vaːk",revak.wav,"e,a",revak,"re,vak"
ɾevaːn,"ɾe,vaːn",revan.wav,"e,a",revan,"re,van"
ɾevaːniː,"ɾe,vaː,niː",revani.wav,"e,a,i",revani,"re,va,ni"
ɾeveɾans,"ɾe,ve,ɾans",reverans.wav,"e,e,a",reverans,"re,ve,rans"
ɾevizjonist,"ɾe,viz,jo,nist",revizyonist.wav,"e,i,o,i",revizyonist,"re,viz,yo,nist"
ɾevnak,"ɾev,nak",revnak.wav,"e,a",revnak,"rev,nak"
ɾejb,ɾejb,reyb.wav,e,reyb,reyb
ɾejbiː,"ɾej,biː",reybi.wav,"e,i",reybî,reybî
ɾejhan,"ɾej,han",reyhan.wav,"e,a",reyhan,"rey,han"
ɾejhaːniː,"ɾej,haː,niː",reyhani.wav,"e,a,i",reyhani,"rey,ha,ni"
ɾejon,"ɾe,jon",reyon.wav,"e,o",reyon,"re,yon"
ɾejtinɡ,"ɾej,tinɡ",reyting.wav,"e,i",reyting,"rey,ting"
ɾezaːlɛt,"ɾe,zaː,lɛt",rezalet.wav,"e,a,ɛ",rezalet,"re,za,let"
ɾeze,"ɾe,ze",reze.wav,"e,e",reze,"re,ze"
ɾezɛɾv,"ɾe,zɛɾv",rezerv.wav,"e,ɛ",rezerv,"re,zerv"
ɾezɛɾvasjon,"ɾe,zɛɾ,vas,jon",rezervasyon.wav,"e,ɛ,a,o",rezervasyon,"re,zer,vas,yon"
ɾezɛɾvuaɾ,"ɾe,zɛɾ,vu,aɾ",rezervuar.wav,"e,ɛ,u,a",rezervuar,"re,zer,vu,ar"
ɾezidans,"ɾe,zi,dans",rezidans.wav,"e,i,a",rezidans,"re,zi,dans"
ɾeziːl,"ɾe,ziːl",rezil.wav,"e,i",rezil,"re,zil"
ɾezzak,"ɾez,zak",rezzak.wav,"e,a",rezzak,"rez,zak"
ɾiaːjet,"ɾi,aː,jet",riayet.wav,"i,a,e",riayet,"ri,a,yet"
ɾiaːjetcɑːɾ,"ɾi,aː,jet,cɑːɾ",riayetkar.wav,"i,a,e,ɑ",riayetkâr,"ri,a,yetkâr"
ɾibaː,"ɾi,baː",riba.wav,"i,a",riba,"ri,ba"
ɾid͡ʒaː,"ɾi,d͡ʒaː",rica.wav,"i,a",rica,"ri,ca"
ɾid͡ʒaːːl,"ɾi,d͡ʒaːːl",rical.wav,"i,a",rical,"ri,cal"
ɾid͡ʒaːt,"ɾi,d͡ʒaːt",ricat.wav,"i,a",ricat,"ri,cat"
ɾɯdvan,"ɾɯd,van",ridvan.wav,"ɯ,a",rıdvan,"rıd,van"
ɾifat,"ɾi,fat",rifat.wav,"i,a",rifat,"ri,fat"
ɾɯfkɯ,"ɾɯf,kɯ",rifki.wav,"ɯ,ɯ",rıfkı,"rıf,kı"
ɾɯhlet,"ɾɯh,let",rihlet.wav,"ɯ,e",rıhlet,"rıh,let"
ɾɯhtɯm,"ɾɯh,tɯm",rihtim.wav,"ɯ,ɯ",rıhtım,"rıh,tım"
ɾika,"ɾi,ka",rika.wav,"i,a",rika,"ri,ka"
ɾikcɑt,"ɾik,cɑt",rikkat.wav,"i,ɑ",rikkat,"rik,kat"
ɾindaːne,"ɾin,daː,ne",rindane.wav,"i,a,e",rindane,"rin,da,ne"
ɾint,ɾint,rint.wav,i,rint,rint
ɾisaːlɛ,"ɾi,saː,lɛ",risale.wav,"i,a,ɛ",risale,"ri,sa,le"
ɾisaːlet,"ɾi,saː,let",risalet.wav,"i,a,e",risalet,"ri,sa,let"
ɾitim,"ɾi,tim",ritim.wav,"i,i",ritim,"ri,tim"
ɾityɛl,"ɾi,ty,ɛl",rituel.wav,"i,y,ɛ",ritüel,"ri,tü,el"
ɾivaːjaːt,"ɾi,vaː,jaːt",rivayat.wav,"i,a,a",rivayat,"ri,va,yat"
ɾivaːjɛt,"ɾi,vaː,jɛt",rivayet.wav,"i,a,ɛ",rivayet,"ri,va,yet"
ɾijaː,"ɾi,jaː",riya.wav,"i,a",riya,"ri,ya"
ɾijaːcɑːɾ,"ɾi,jaː,cɑːɾ",riyakar.wav,"i,a,ɑ",riyakâr,"ri,yakâr"
ɾijɑl,"ɾi,jɑl",riyal.wav,"i,ɑ",riyal,"ri,yal"
ɾijaːsɛt,"ɾi,jaː,sɛt",riyaset.wav,"i,a,ɛ",riyaset,"ri,ya,set"
ɾijaːzet,"ɾi,jaː,zet",riyazet.wav,"i,a,e",riyazet,"ri,ya,zet"
ɾijaːziː,"ɾi,jaː,ziː",riyazi.wav,"i,a,i",riyazi,"ri,ya,zi"
ɾijaːzijaːt,"ɾi,jaː,zi,jaːt",riyaziyat.wav,"i,a,i,a",riyaziyat,"ri,ya,zi,yat"
ɾijaːzije,"ɾi,jaː,zi,je",riyaziye.wav,"i,a,i,e",riyaziye,"ri,ya,zi,ye"
ɾɯzaː,"ɾɯ,zaː",riza.wav,"ɯ,a",rıza,"rı,za"
ɾɯzaːɛn,"ɾɯ,za,ːɛn",rizaen.wav,"ɯ,a,ɛ",rızaen,"rı,za,en"
ɾiːze,"ɾiː,ze",rize.wav,"i,e",rize,"ri,ze"
ɾɯzɯk,"ɾɯ,zɯk",rizik.wav,"ɯ,ɯ",rızık,"rı,zık"
ɾiziko,"ɾi,zi,ko",riziko.wav,"i,i,o",riziko,"ri,zi,ko"
ɾœɫanti,"ɾœ,ɫan,ti",rolanti.wav,"œ,a,i",rölanti,"rö,lan,ti"
ɾomantik,"ɾo,man,tik",romantik.wav,"o,a,i",romantik,"ro,man,tik"
ɾomɛn,"ɾo,mɛn",romen.wav,"o,ɛ",romen,"ro,men"
ɾœmoɾk,"ɾœ,moɾk",romork.wav,"œ,o",römork,"rö,mork"
ɾœmoɾcœɾ,"ɾœ,moɾ,cœɾ",romorkor.wav,"œ,o,œ",römorkör,"rö,mor,kör"
ɾœnesans,"ɾœ,ne,sans",ronesans.wav,"œ,e,a",rönesans,"rö,ne,sans"
ɾœpoɾtaʒ,"ɾœ,poɾ,taʒ",roportaj.wav,"œ,o,a",röportaj,"rö,por,taj"
ɾœpoɾtœɾ,"ɾœ,poɾ,tœɾ",roportor.wav,"œ,o,œ",röportör,"rö,por,tör"
ɾœtaɾ,"ɾœ,taɾ",rotar.wav,"œ,a",rötar,"rö,tar"
ɾotasjon,"ɾo,tas,jon",rotasyon.wav,"o,a,o",rotasyon,"ro,tas,yon"
ɾœtuʃ,"ɾœ,tuʃ",rotus.wav,"œ,u",rötuş,"rö,tuş"
ɾœvanʃ,"ɾœ,vanʃ",rovans.wav,"œ,a",rövanş,"rö,vanş"
ɾœveʃata,"ɾœ,ve,ʃa,ta",rovesata.wav,"œ,e,a,a",röveşata,"rö,ve,şa,ta"
ɾuː,ɾuː,ru.wav,u,ru,ru
ɾuam,"ɾu,am",ruam.wav,"u,a",ruam,"ru,am"
ɾubai,"ɾu,ba,i",rubai.wav,"u,a,i",rubai,"ru,ba,i"
ɾubaːijaːt,"ɾu,ba,ːi,jaːt",rubaiyat.wav,"u,a,i,a",rubaiyat,"ru,ba,i,yat"
ɾyt͡ʃhaːn,"ɾyt͡ʃ,haːn",ruchan.wav,"y,a",rüçhan,"rüç,han"
ɾyd͡ʒuː,"ɾy,d͡ʒuː",rucu.wav,"y,u",rücu,"rü,cu"
ɾufaːi,"ɾu,fa,ːi",rufai.wav,"u,a,i",rufai,"ru,fa,i"
ɾufaːije,"ɾu,fa,ːi,je",rufaiye.wav,"u,a,i,e",rufaiye,"ru,fa,i,ye"
ɾuh,ɾuh,ruh.wav,u,ruh,ruh
ɾuːhaːniː,"ɾuː,haː,niː",ruhani.wav,"u,a,i",ruhani,"ru,ha,ni"
ɾuːhaːnijet,"ɾuː,haː,ni,jet",ruhaniyet.wav,"u,a,i,e",ruhaniyet,"ru,ha,ni,yet"
ɾuhban,"ɾuh,ban",ruhban.wav,"u,a",ruhban,"ruh,ban"
ɾuhbaːnijet,"ɾuh,baː,ni,jet",ruhbaniyet.wav,"u,a,i,e",ruhbaniyet,"ruh,ba,ni,yet"
ɾuːhɛn,"ɾuː,hɛn",ruhen.wav,"u,ɛ",ruhen,"ru,hen"
ɾuːhiː,"ɾuː,hiː",ruhi.wav,"u,i",ruhi,"ru,hi"
ɾuːhijat,"ɾuː,hi,jat",ruhiyat.wav,"u,i,a",ruhiyat,"ru,hi,yat"
ɾuhsal,"ɾuh,sal",ruhsal.wav,"u,a",ruhsal,"ruh,sal"
ɾuhsaːɾ,"ɾuh,saːɾ",ruhsar.wav,"u,a",ruhsar,"ruh,sar"
ɾuhsatnaːme,"ɾuh,sat,naː,me",ruhsatname.wav,"u,a,a,e",ruhsatname,"ruh,sat,na,me"
ɾuːhuɫɫah,"ɾuː,huɫ,ɫah",ruhullah.wav,"u,u,a",ruhullah,"ru,hul,lah"
ɾuːhumyd͡ʒeɾɾet,"ɾuː,hu,my,d͡ʒeɾ,ɾet",ruhumucerret.wav,"u,u,y,e,e",ruhumücerret,"ru,hu,mü,cer,ret"
ɾyknettin,"ɾyk,net,tin",ruknettin.wav,"y,e,i",rüknettin,"rük,net,tin"
ɾycuːː,"ɾy,cuːː",ruku.wav,"y,u",rükû,rükû
ɾycyn,"ɾy,cyn",rukun.wav,"y,y",rükün,"rü,kün"
ɾycyʃ,"ɾy,cyʃ",rukus.wav,"y,y",rüküş,"rü,küş"
ɾum,ɾum,rum.wav,u,rum,rum
ɾumba,"ɾum,ba",rumba.wav,"u,a",rumba,"rum,ba"
ɾumelili,"ɾu,me,li,li",rumelili.wav,"u,e,i,i",rumelili,"ru,me,li,li"
ɾuːmiː,"ɾuː,miː",rumi.wav,"u,i",rumi,"ru,mi"
ɾunik,"ɾu,nik",runik.wav,"u,i",runik,"ru,nik"
ɾuːʃɛn,"ɾuː,ʃɛn",rusen.wav,"u,ɛ",ruşen,"ru,şen"
ɾyʃt,ɾyʃt,rust.wav,y,rüşt,rüşt
ɾustaːi,"ɾus,ta,ːi",rustai.wav,"u,a,i",rustai,"rus,ta,i"
ɾystɛm,"ɾys,tɛm",rustem.wav,"y,ɛ",rüstem,"rüs,tem"
ɾyʃtije,"ɾyʃ,ti,je",rustiye.wav,"y,i,e",rüştiye,"rüş,ti,ye"
ɾysuːm,"ɾy,suːm",rusum.wav,"y,u",rüsum,"rü,sum"
ɾysuːmaːt,"ɾy,suː,maːt",rusumat.wav,"y,u,a",rüsumat,"rü,su,mat"
ɾysvaː,"ɾys,vaː",rusva.wav,"y,a",rüsva,"rüs,va"
ɾyʃvet,"ɾyʃ,vet",rusvet.wav,"y,e",rüşvet,"rüş,vet"
ɾytbe,"ɾyt,be",rutbe.wav,"y,e",rütbe,"rüt,be"
ɾutuːbet,"ɾu,tuː,bet",rutubet.wav,"u,u,e",rutubet,"ru,tu,bet"
ɾyjaː,"ɾy,jaː",ruya.wav,"y,a",rüya,"rü,ya"
ɾyːjet,"ɾyː,jet",ruyet.wav,"y,e",rüyet,"rü,yet"
ɾuːz,ɾuːz,ruz.wav,u,ruz,ruz
ɾuːzɡaːːɾ,"ɾuːz,ɡaːːɾ",ruzgar.wav,"u,a",rüzgâr,rüzgâr
ɾuːzuʃeb,"ɾuː,zu,ʃeb",ruzuseb.wav,"u,u,e",ruzuşeb,"ru,zu,şeb"
saaːdet,"sa,aː,det",saadet.wav,"a,a,e",saadet,"sa,a,det"
saɑt,"sa,ɑt",saat.wav,"a,ɑ",saat,"sa,at"
sabaː,"sa,baː",saba.wav,"a,a",saba,"sa,ba"
sabah,"sa,bah",sabah.wav,"a,a",sabah,"sa,bah"
sabahɑt,"sa,ba,hɑt",sabahat.wav,"a,a,ɑ",sabahat,"sa,ba,hat"
ʃaːban,"ʃaː,ban",saban.wav,"a,a",şaban,"şa,ban"
sabaːvet,"sa,baː,vet",sabavet.wav,"a,a,e",sabavet,"sa,ba,vet"
sabiː,"sa,biː",sabi.wav,"a,i",sabi,"sa,bi"
sabih,"sa,bih",sabih.wav,"a,i",sabih,"sa,bih"
sabiha,"sa,bi,ha",sabiha.wav,"a,i,a",sabiha,"sa,bi,ha"
saːbɯk,"saː,bɯk",sabik.wav,"a,ɯ",sabık,"sa,bık"
saːbɯka,"saː,bɯ,ka",sabika.wav,"a,ɯ,a",sabıka,"sa,bı,ka"
saːbiɾiːn,"saː,bi,ɾiːn",sabirin.wav,"a,i,i",sabirin,"sa,bi,rin"
saːbit,"saː,bit",sabit.wav,"a,i",sabit,"sa,bit"
saːbite,"saː,bi,te",sabite.wav,"a,i,e",sabite,"sa,bi,te"
sabitkadem,"sa,bit,ka,dem",sabitkadem.wav,"a,i,a,e",sabitkadem,"sa,bit,ka,dem"
sabitlemek,"sa,bit,le,mek",sabitlemek.wav,"a,i,e,e",sabitlemek,"sa,bit,le,mek"
ʃabɫon,"ʃab,ɫon",sablon.wav,"a,o",şablon,"şab,lon"
sabotaʒ,"sa,bo,taʒ",sabotaj.wav,"a,o,a",sabotaj,"sa,bo,taj"
sabun,"sa,bun",sabun.wav,"a,u",sabun,"sa,bun"
sad͡ʒ,sad͡ʒ,sac.wav,a,sac,sac
saːd͡ʒit,"saː,d͡ʒit",sacit.wav,"a,i",sacit,"sa,cit"
ʃaːd,ʃaːd,sad.wav,a,şad,şad
sadaː,"sa,daː",sada.wav,"a,a",sada,"sa,da"
sadaka,"sa,da,ka",sadaka.wav,"a,a,a",sadaka,"sa,da,ka"
sadaːcɑt,"sa,daː,cɑt",sadakat.wav,"a,a,ɑ",sadakat,"sa,da,kat"
ʃaːdan,"ʃaː,dan",sadan.wav,"a,a",şadan,"şa,dan"
sadaːɾet,"sa,daː,ɾet",sadaret.wav,"a,a,e",sadaret,"sa,da,ret"
saːdiː,"saː,diː",sadi.wav,"a,i",sadi,"sa,di"
saːdiː,"saː,diː",sadi.wav,"a,i",şadi,"şa,di"
saːdɯkaːne,"saː,dɯ,kaː,ne",sadikane.wav,"a,ɯ,a,e",sadıkane,"sa,dı,ka,ne"
sadɯɾ,"sa,dɯɾ",sadir.wav,"a,ɯ",sadır,"sa,dır"
