path,phonemes
muptela.wav,müptela spn
telafi.wav,telafi spn
hayme.wav,hayme h a j m e
yeksan.wav,yeksan spn
tohmet.wav,töhmet spn
ruhbaniyet.wav,ruhbaniyet spn
sistematik.wav,sistematik spn
haserat.wav,haşerat spn
dahme.wav,dahme spn
matbah.wav,matbah spn
damadi.wav,damadı spn
tavus.wav,tavus spn
haklamak.wav,haklamak h a k ɫ a m a k
vakur.wav,vakur v a k uː ɾ
mutevafik.wav,mütevafık spn
cahim.wav,cahim spn
musiki.wav,musiki spn
sinanay.wav,şinanay spn
lebalep.wav,lebalep spn
mehir.wav,mehir m e h i ɾ
riyazet.wav,riyazet spn
nisbi.wav,nisbî spn
tesviye.wav,tesviye spn
postal.wav,postal spn
cahil.wav,cahil spn
iztirari.wav,ıztırari spn
siyasi.wav,siyasi spn
sahip.wav,sahip spn
iase.wav,iaşe spn
vazih.wav,vazıh spn
promosyon.wav,promosyon spn
muhannes.wav,muhannes spn
behist.wav,behişt spn
guldeste.wav,güldeste spn
gama.wav,gama ɡ a m a
vatanperver.wav,vatanperver spn
haciz.wav,haciz spn
zen.wav,zen spn
hatmetmek.wav,hatmetmek spn
laternaci.wav,laternacı spn
vahdetivucut.wav,vahdetivücut spn
zombi.wav,zombi spn
temevvuc.wav,temevvüç spn
alabora.wav,alabora a ɫ a b o ɾ a
tarif.wav,tarif spn
masturbasyon.wav,mastürbasyon spn
semaver.wav,semaver spn
ahraz.wav,ahraz spn
mecal.wav,mecal spn
ozan.wav,ozan spn
devrihindi.wav,devrihindi spn
uvez.wav,üvez spn
mensur.wav,menşur m e ŋ ʃ uː ɾ
sibakusiyak.wav,sibakusiyak spn
resif.wav,resif spn
munfasil.wav,munfasıl spn
cak.wav,çak spn
ibretamiz.wav,ibretamiz spn
ankebut.wav,ankebut spn
katiyet.wav,katiyet spn
sik.wav,sık spn
sahsiyet.wav,şahsiyet spn
peymane.wav,peymane spn
bezm_i.wav,bezm-i spn
surat_i.wav,sürat-i spn
menajer.wav,menajer spn
metanet.wav,metanet spn
sedde.wav,şedde spn
teyel.wav,teyel spn
leyle.wav,leyle spn
revize.wav,revize spn
nisa.wav,nisa spn
takdirkar.wav,takdirkâr spn
istikraz.wav,istikraz spn
vazifesinas.wav,vazifeşinas spn
rakkas.wav,rakkas spn
ispir.wav,ispir spn
hit.wav,hit spn
inkar.wav,inkâr spn
gunluk.wav,günlük spn
tayf.wav,tayf spn
tefris.wav,tefriş spn
bugu.wav,buğu b uː
barikat.wav,barikat spn
mamur.wav,mamur m aː m u ɾ
panjur.wav,panjur spn
efemine.wav,efemine spn
iftar.wav,iftar spn
musrik.wav,müşrik m y ʃ ɾ i k
idil.wav,idil spn
tesyi.wav,teşyi spn
hasyet.wav,haşyet spn
irmik.wav,irmik i ɾ m i k
raks.wav,raks spn
hikmet.wav,hikmet spn
bahcivan.wav,bahçıvan spn
pelit.wav,pelit spn
bonservis.wav,bonservis spn
ramak.wav,ramak ɾ a m a k
gonderi.wav,gönderi spn
nisyan.wav,nisyan spn
heder.wav,heder spn
kufretmek.wav,küfretmek spn
icap.wav,icap spn
nus.wav,nuş spn
pansiyoner.wav,pansiyoner spn
mahzur.wav,mahzur spn
mevkuf.wav,mevkuf m e v k uː f
mutena.wav,mutena spn
asabiyet.wav,asabiyet spn
mazlumiyet.wav,mazlumiyet spn
hulasaten.wav,hülasaten spn
tezhibat.wav,tezhibat spn
hariciyeci.wav,hariciyeci spn
dahil.wav,dâhil spn
tursu.wav,turşu spn
mutekabil.wav,mütekabil spn
fikra.wav,fıkra f ɯ k ɾ a
binefsihi.wav,binefsihi spn
rituel.wav,ritüel spn
kefaret.wav,kefaret spn
fevkalbeser.wav,fevkalbeşer f e v c aː ɫ b e ʃ ɛ ɾ
tabut.wav,tabut spn
nagah.wav,nagâh spn
darbe.wav,darbe spn
habis.wav,habis spn
mamulat.wav,mamulat spn
maddiyat.wav,maddiyat spn
dizdar.wav,dizdar spn
bihus.wav,bihuş b iː h uː ʃ
istirak.wav,iştirak spn
ihtiyac.wav,ihtiyaç spn
hayrat.wav,hayrat spn
necis.wav,necis spn
bigunah.wav,bigünah spn
satirik.wav,satirik spn
vahsetamiz.wav,vahşetamiz spn
siringa.wav,şırınga spn
muteveffa.wav,müteveffa spn
tekeddur.wav,tekeddür spn
cesmibulbul.wav,çeşmibülbül spn
bac.wav,baç spn
ihram.wav,ihram i h ɾ a m
laubali.wav,laubali spn
hatif.wav,hatif spn
veresiye.wav,veresiye spn
takriren.wav,takriren spn
pelte.wav,pelte spn
tahrif.wav,tahrif spn
mutekabilen.wav,mütekabilen spn
sadir.wav,sadır spn
tulumba.wav,tulumba spn
musteki.wav,müşteki spn
larva.wav,larva spn
rovesata.wav,röveşata spn
tedbirat.wav,tedbirat spn
naturalizm.wav,natüralizm spn
sikar.wav,şikâr spn
turne.wav,turne spn
zangoc.wav,zangoç spn
bab.wav,bab b aː b
kazulet.wav,kazulet spn
sazende.wav,sazende spn
muharririn.wav,muharririn spn
alaka.wav,alaka spn
muezzin.wav,müezzin spn
bikes.wav,bikes spn
gulistan.wav,gülistan spn
eyalet.wav,eyalet spn
mazgal.wav,mazgal spn
hararet.wav,hararet spn
satafat.wav,şatafat spn
cene.wav,çene spn
bilbord.wav,bilbord spn
yevmi.wav,yevmi j e v m iː
muteammim.wav,müteammim spn
ogretmen.wav,öğretmen spn
mukarrer.wav,mukarrer m u k a ɾ ɾ ɛ ɾ
medeni.wav,medeni spn
vasi.wav,vasi spn
muemmen.wav,müemmen spn
kumanya.wav,kumanya spn
seyelan.wav,seyelan spn
kurator.wav,küratör spn
bazilika.wav,bazilika spn
mufahir.wav,müfahir m y f aː h i ɾ
tacir.wav,tacir spn
sehremini.wav,şehremini spn
matador.wav,matador spn
vale.wav,vale spn
selaset.wav,selaset spn
asikane.wav,âsikane spn
muzlim.wav,muzlim spn
tedahul.wav,tedahül spn
agir.wav,ağır aː ɾ
ezel.wav,ezel spn
kez.wav,kez spn
ordinaryus.wav,ordinaryüs spn
vebal.wav,vebal spn
halter.wav,halter spn
velfecri.wav,velfecri spn
culha.wav,çulha spn
mustahak.wav,müstahak spn
semahane.wav,semahane spn
isal.wav,isal spn
mumbit.wav,mümbit spn
bizatihi.wav,bizatihi spn
kanis.wav,kaniş spn
teskilat.wav,teşkilat spn
telepati.wav,telepati spn
mustereken.wav,müştereken spn
devrikameri.wav,devrikameri spn
fersude.wav,fersude spn
kokorec.wav,kokoreç spn
vantuz.wav,vantuz spn
katastrof.wav,katastrof spn
kaside.wav,kaside spn
zadegan.wav,zadegân spn
hafakan.wav,hafakan spn
paca.wav,paça spn
tanzim.wav,tanzim spn
tefsirat.wav,tefsirat spn
kerteriz.wav,kerteriz spn
taze.wav,taze spn
kumarbaz.wav,kumarbaz spn
kahvehane.wav,kahvehane spn
ithalat.wav,ithalat spn
ufunet.wav,ufunet spn
veznedar.wav,veznedar spn
pacal.wav,paçal spn
ecmain.wav,ecmain spn
fikstur.wav,fikstür spn
kutsiyet.wav,kutsiyet spn
somestir.wav,sömestir spn
teehhur.wav,teehhür spn
seminer.wav,seminer spn
gamze.wav,gamze spn
tansiyon.wav,tansiyon spn
yemek.wav,yemek j e m e k
kismi.wav,kısmi spn
sehvet.wav,şehvet spn
laleli.wav,laleli spn
imitasyon.wav,imitasyon spn
muteallik.wav,müteallik spn
vabeste.wav,vabeste spn
avaz.wav,avaz spn
velet.wav,velet spn
tatavaci.wav,tatavacı spn
sebboy.wav,şebboy ʃ e b b o j
tashihat.wav,tashihat spn
ar.wav,ar aː ɾ
iffet.wav,iffet spn
dimag.wav,dimağ spn
teorem.wav,teorem spn
alelekser.wav,alelekser spn
menasik.wav,menasik spn
isret.wav,işret spn
kavanoz.wav,kavanoz spn
neyce.wav,neyçe spn
bariyer.wav,bariyer b a ɾ i j ɛ ɾ
tabirat.wav,tabirat spn
organze.wav,organze spn
tertibat.wav,tertibat spn
muddeialeyh.wav,müddeialeyh spn
tecahul.wav,tecahül spn
kalorifer.wav,kalorifer spn
turkuaz.wav,turkuaz spn
haziran.wav,haziran spn
ikram.wav,ikram i k ɾ aː m
icmal.wav,icmal spn
mudavi.wav,müdavi spn
hamaliye.wav,hamaliye spn
imambayildi.wav,imambayıldı spn
ifraz.wav,ifraz spn
hezaren.wav,hezaren spn
kademhane.wav,kademhane spn
evham.wav,evham e v h aː m
oteberi.wav,öteberi spn
gorungu.wav,görüngü spn
radyoaktif.wav,radyoaktif spn
virdizeban.wav,virdizeban spn
sigil.wav,siğil spn
munhasiran.wav,münhasıran spn
guher.wav,güher ɡ y h ɛ ɾ
takdis.wav,takdis spn
me_mul.wav,me'mul spn
savm.wav,savm spn
meahiz.wav,meahiz spn
sacayagi.wav,sacayağı spn
evlad_i.wav,evlad-ı spn
nur_u.wav,nur-u spn
surmenaj.wav,sürmenaj spn
kagni.wav,kağnı spn
gey.wav,gey ɡ e j
istihare.wav,istihare spn
laciverdi.wav,laciverdî spn
bimekan.wav,bimekân spn
ihlamak.wav,ıhlamak ɯ h ɫ a m a k
proje.wav,proje p ɾ o ʒ e
fesatci.wav,fesatçı spn
istinat.wav,istinat spn
takdir.wav,takdir spn
zarifane.wav,zarifane spn
lineer.wav,lineer spn
tevdian.wav,tevdian spn
leyl.wav,leyl spn
tekniker.wav,tekniker spn
muhayyir.wav,muhayyir m u h a j j i ɾ
neoklasisizm.wav,neoklasisizm spn
lisanen.wav,lisanen spn
burudet.wav,bürudet spn
mensubiyet.wav,mensubiyet spn
bahusus.wav,bahusus spn
hoca.wav,hoca spn
silo.wav,silo spn
libace.wav,libaçe spn
efsunkar.wav,efsunkâr spn
sezaryen.wav,sezaryen spn
buyuk.wav,büyük b y j y k
aysberg.wav,aysberg spn
mustuluk.wav,muştuluk spn
mulakat.wav,mülakat spn
segah.wav,segâh spn
zekavet.wav,zekâvet spn
hulleci.wav,hülleci spn
mevvac.wav,mevvac spn
yalvac.wav,yalvaç spn
sultan.wav,sultan spn
kabiliyet.wav,kabiliyet spn
necef.wav,necef spn
cambaz.wav,cambaz spn
komi.wav,komi k o m i
namli.wav,namlı spn
sucut.wav,sücut spn
merkeziyet.wav,merkeziyet spn
liyakat.wav,liyakat spn
kutub.wav,kütüb spn
kurbaga.wav,kurbağa k u ɾ b aː
emniyet.wav,emniyet spn
nufuz.wav,nüfuz spn
meshet.wav,meşhet spn
mekruh.wav,mekruh m ɛ k ɾ uː h
ogurmek.wav,öğürmek spn
vekaletname.wav,vekâletname spn
esma.wav,esma spn
tekevvunat.wav,tekevvünat spn
mevsim.wav,mevsim spn
musekkin.wav,müsekkin spn
vakfetmek.wav,vakfetmek spn
denaet.wav,denaet spn
kessaf.wav,keşşaf c e ʃ ʃ aː f
su.wav,su spn
murettebat.wav,mürettebat spn
tezahur.wav,tezahür spn
egin.wav,eğin spn
itimat.wav,itimat spn
tezkiye.wav,tezkiye spn
goygoycu.wav,goygoycu spn
rast.wav,rast spn
telase.wav,telaşe spn
husnutalil.wav,hüsnütalil spn
udi.wav,udi spn
islah_i.wav,ıslah-ı spn
hayvan.wav,hayvan spn
mehteran.wav,mehteran spn
miskin.wav,miskin spn
varide.wav,varide spn
bulasik.wav,bulaşık b u ɫ a ʃ ɯ k
kistas.wav,kıstas spn
beraat.wav,beraat spn
nasir.wav,nasır spn
meskut.wav,meskût spn
bimar.wav,bimar b iː m aː ɾ
nacar.wav,naçar spn
tahrirat.wav,tahrirat spn
tavazzuh.wav,tavazzuh spn
sifahen.wav,şifahen spn
gayrimenkul.wav,gayrimenkul spn
faraziye.wav,faraziye spn
halita.wav,halita spn
havai.wav,havai h a v aː iː
totem.wav,totem spn
hasara.wav,hasara spn
kar.wav,kâr k a ɾ
maddeten.wav,maddeten spn
esasi.wav,esasi spn
dubara.wav,dubara spn
haczetmek.wav,haczetmek spn
tabya.wav,tabya spn
simaen.wav,simaen spn
maksim.wav,maksim spn
retorik.wav,retorik spn
zecri.wav,zecri spn
akort.wav,akort spn
izzetuikbal.wav,izzetüikbal spn
garantor.wav,garantör spn
olmus.wav,olmuş o ɫ m u ʃ
cimen.wav,çimen spn
tatmin.wav,tatmin spn
talik.wav,talik spn
varta.wav,varta spn
vikaye.wav,vikaye v i k aː j e
pergel.wav,pergel spn
vasati.wav,vasati spn
bedihi.wav,bedihi spn
otokontrol.wav,otokontrol spn
zurefa.wav,zürefa spn
goreceli.wav,göreceli spn
kubbealti.wav,kubbealtı spn
garanti.wav,garanti spn
ibaret.wav,ibaret spn
detone.wav,detone spn
tatminat.wav,tatminat spn
magrurane.wav,mağrurane spn
tesbih.wav,teşbih spn
kirve.wav,kirve c i ɾ v e
ehliyet.wav,ehliyet spn
cikolata.wav,çikolata spn
mustemilat.wav,müştemilat spn
mucevher.wav,mücevher spn
kerkenez.wav,kerkenez spn
pastis.wav,pastiş spn
kademgah.wav,kademgâh spn
gayriciddi.wav,gayriciddi spn
figuran.wav,figüran spn
masal.wav,masal spn
prezervatif.wav,prezervatif spn
cihangirane.wav,cihangirane spn
kuffar.wav,küffar c y f f aː ɾ
cefaperver.wav,cefaperver spn
ene_l.wav,ene-l spn
iyon.wav,iyon spn
sarapnel.wav,şarapnel spn
kavanin.wav,kavanin spn
tuzla.wav,tuzla spn
mahkeme.wav,mahkeme m a h c e m e
tatava.wav,tatava spn
boykotaj.wav,boykotaj spn
kunut.wav,kunut spn
refetmek.wav,refetmek spn
inkisaf.wav,inkişaf spn
hitabet.wav,hitabet spn
dilbeste.wav,dilbeste spn
mukayyet.wav,mukayyet spn
meful.wav,meful spn
tahtelbahir.wav,tahtelbahir spn
keskek.wav,keşkek c e ʃ c e k
taammuden.wav,taammüden spn
tabirname.wav,tabirname spn
maznun.wav,maznun spn
ibra.wav,ibra i b ɾ aː
seytani.wav,şeytani spn
tecdit.wav,tecdit spn
illet.wav,illet spn
hilali.wav,hilalî spn
amel.wav,amel spn
mudara.wav,müdara spn
ustubec.wav,üstübeç spn
vakurane.wav,vakurane spn
ilk.wav,ilk i ɫ k
yahu.wav,yahu spn
bezik.wav,bezik spn
lemean.wav,lemean spn
yagma.wav,yağma j aː m a
dilsuz.wav,dilsuz spn
melih.wav,melih spn
cimento.wav,çimento spn
benefse.wav,benefşe spn
intihar.wav,intihar spn
devretmek.wav,devretmek spn
carnacar.wav,çarnaçar spn
dizi.wav,dizi spn
batakhane.wav,batakhane spn
cazibe_i.wav,cazibe-i spn
baget.wav,baget spn
salik.wav,salık spn
engel.wav,engel spn
alaimisema.wav,alaimisema spn
gorkem.wav,görkem ɡ œ ɾ c ɛ m
senyor.wav,senyör spn
irki.wav,ırki ɯ ɾ c iː
sig.wav,sığ spn
devam.wav,devam spn
turev.wav,türev spn
munadi.wav,münadi spn
caf.wav,caf spn
cesman.wav,çeşman spn
kapasite.wav,kapasite spn
subye.wav,sübye spn
tenakuz.wav,tenakuz spn
kastetmek.wav,kastetmek spn
intaniye.wav,intaniye spn
ziba.wav,ziba spn
divaniharp.wav,divanıharp spn
esaret.wav,esaret spn
zeka.wav,zekâ spn
cag.wav,çağ spn
varyasyon.wav,varyasyon spn
aga.wav,ağa aː
fehamet.wav,fehamet spn
irsaliye.wav,irsaliye spn
servis.wav,servis spn
paganizm.wav,paganizm spn
odenek.wav,ödenek spn
durriyetim.wav,dürriyetim spn
sekerrenk.wav,şekerrenk spn
mahmude.wav,mahmude spn
muessese.wav,müessese spn
itibariyla.wav,itibarıyla spn
leyli.wav,leyli spn
sedefkar.wav,sedefkâr spn
layetenahi.wav,layetenahi spn
davali.wav,davalı spn
eko.wav,eko e k o
maalmemnuniye.wav,maalmemnuniye spn
efektif.wav,efektif spn
gaybi.wav,gaybi ɡ a j b iː
musrif.wav,müsrif spn
mubessirin.wav,mübeşşirin spn
hamletmek.wav,hamletmek spn
zincirleme.wav,zincirleme spn
orlon.wav,orlon spn
egzotik.wav,egzotik spn
karahumma.wav,karahumma k a ɾ a h u m m aː
murur.wav,mürur m y ɾ uː ɾ
medariiftihar.wav,medarıiftihar spn
eyyam.wav,eyyam e j j aː m
egzama.wav,egzama spn
mestan.wav,mestan spn
alelitlak.wav,alelıtlak spn
tebaiyet.wav,tebaiyet spn
manipulasyon.wav,manipülasyon spn
hurda.wav,hurda spn
faili.wav,faili spn
cerahat.wav,cerahat spn
egzersiz.wav,egzersiz spn
abiye.wav,abiye a b i j e
iskorbut.wav,iskorbüt spn
nam.wav,nam spn
menafi.wav,menafi spn
balerin.wav,balerin spn
taltifen.wav,taltifen spn
temsili.wav,temsilî spn
merhum.wav,merhum m ɛ ɾ h uː m
nuans.wav,nüans spn
necabet.wav,necabet spn
patiska.wav,patiska spn
haydari.wav,haydari spn
tabak.wav,tabak spn
sanatkarane.wav,sanatkârane spn
ozerk.wav,özerk spn
kadit.wav,kadit spn
afiyet.wav,afiyet spn
afak.wav,afak aː f aː k
ragip.wav,ragıp ɾ aː ɡ ɯ p
turizm.wav,turizm spn
tarik.wav,tarık spn
bagil.wav,bağıl spn
nekes.wav,nekes spn
muavenet.wav,muavenet spn
mesrubat.wav,meşrubat spn
beri.wav,beri b e ɾ i
gulam.wav,gulam spn
muhtariyet.wav,muhtariyet spn
teslimiyet.wav,teslimiyet spn
avrat.wav,avrat spn
zillet.wav,zillet spn
iska.wav,ıska spn
mutevassil.wav,mütevassıl spn
mafis.wav,mafiş m aː f i ʃ
acele.wav,acele spn
yayimlamak.wav,yayımlamak j a j ɯ m ɫ a m a k
buhur.wav,buhur b u h uː ɾ
kabus.wav,kâbus spn
humar.wav,humar h u m aː ɾ
suna.wav,suna spn
mihnet.wav,mihnet spn
sevap.wav,sevap spn
ahlaki.wav,ahlaki spn
maco.wav,maço spn
sefa.wav,sefa spn
tahrik.wav,tahrik spn
mecazimursel.wav,mecazımürsel spn
kumpir.wav,kumpir k u m p i ɾ
zihaf.wav,zihaf spn
vecibe.wav,vecibe spn
tennure.wav,tennûre spn
cacaron.wav,çaçaron spn
muhalif.wav,muhalif spn
bihesap.wav,bihesap spn
yekdigeri.wav,yekdiğeri spn
ferzane.wav,ferzane spn
desibel.wav,desibel spn
asariatika.wav,asarıatika spn
zeyrek.wav,zeyrek spn
dahiyane.wav,dahiyane spn
mahluk.wav,mahlûk spn
raunt.wav,raunt spn
bumbar.wav,bumbar b u m b a ɾ
halde.wav,hâlde spn
bivefa.wav,bivefa b iː v e f aː
veledrom.wav,veledrom spn
ekseri.wav,ekseri spn
langirt.wav,langırt spn
sohbet_i.wav,sohbet-i spn
metres.wav,metres spn
takiben.wav,takiben spn
maas.wav,maaş m aː ʃ
kelam.wav,kelam c e ɫ aː m
litografya.wav,litografya spn
monu.wav,mönü spn
indikator.wav,indikatör spn
enis.wav,enis spn
muhtasar.wav,muhtasar spn
sifat.wav,sıfat spn
kosinus.wav,kosinüs spn
marazi.wav,marazi spn
lillah.wav,lillah spn
defaatle.wav,defaatle spn
portmanto.wav,portmanto spn
irtikap.wav,irtikâp spn
mevkufen.wav,mevkufen spn
berhava.wav,berhava b ɛ ɾ h a v aː
tab_an.wav,tab'an spn
fucur.wav,fücur spn
mazeret.wav,mazeret spn
supangle.wav,supangle spn
turlu.wav,türlü spn
garaip.wav,garaip spn
seklen.wav,şeklen spn
binaenaleyh.wav,binaenaleyh spn
kuset.wav,kuşet spn
kuvars.wav,kuvars spn
ita.wav,ita spn
subvanse.wav,sübvanse spn
selamun.wav,selamün spn
agac.wav,ağaç spn
berjer.wav,berjer b ɛ ɾ ʒ ɛ ɾ
arasta.wav,arasta spn
vefakar.wav,vefakâr spn
beyzbol.wav,beyzbol spn
feriste.wav,ferişte spn
daniska.wav,daniska spn
tabure.wav,tabure spn
kimyasal.wav,kimyasal spn
giranbaha.wav,giranbaha spn
karnabahar.wav,karnabahar spn
insiyak.wav,insiyak spn
harfiyen.wav,harfiyen spn
mutesekkil.wav,müteşekkil spn
selamet.wav,selamet spn
kubbetul.wav,kubbetül spn
lastik.wav,lastik spn
hakimiyetimilliye.wav,hâkimiyetimilliye spn
tedavul.wav,tedavül spn
ilhak.wav,ilhak i ɫ h aː k
sopar.wav,şopar ʃ o p a ɾ
hol.wav,hol spn
cenah.wav,cenah spn
cesurane.wav,cesurane spn
eshas.wav,eşhas spn
fitrat.wav,fıtrat spn
imam.wav,imam i m a m
daima.wav,daima spn
kahraman.wav,kahraman spn
isitma.wav,ısıtma spn
tamahkar.wav,tamahkâr spn
susmek.wav,süsmek spn
tumor.wav,tümör spn
uzun.wav,uzun spn
iktifa.wav,iktifa spn
imal.wav,imal spn
meknuz.wav,meknuz spn
tenezzulen.wav,tenezzülen spn
uhde.wav,uhde spn
grafiker.wav,grafiker ɡ ɯ ɾ a f i c ɛ ɾ
hulus_i.wav,hulus-i spn
bakalorya.wav,bakalorya spn
tesrinisani.wav,teşrinisani spn
kalbiselim.wav,kalbiselim spn
iptizal.wav,iptizal spn
lafazan.wav,lâfazan spn
floresan.wav,floresan spn
teberru.wav,teberru spn
melce.wav,melce spn
selen.wav,selen spn
fert.wav,fert spn
tore.wav,töre spn
tasdi.wav,tasdi spn
mahlep.wav,mahlep spn
jakarli.wav,jakarlı ʒ a k a ɾ ɫ ɯ
mekasip.wav,mekâsip spn
yular.wav,yular j u ɫ a ɾ
bazen.wav,bazen spn
horguc.wav,hörgüç spn
rebiyulevvel.wav,rebiyülevvel spn
sabirin.wav,sabirin spn
sobiyet.wav,şöbiyet spn
klima.wav,klima spn
ziraat.wav,ziraat spn
nuve.wav,nüve spn
kavaf.wav,kavaf k a v a f
solaryum.wav,solaryum spn
hemsaz.wav,hemsaz spn
ebru.wav,ebru e b ɾ uː
mutecavip.wav,mütecavip spn
aci.wav,acı spn
meftunane.wav,meftunane spn
mehari.wav,mehari m e h aː ɾ iː
cambazane.wav,cambazane spn
hasretmek.wav,hasretmek spn
menekse.wav,menekşe spn
tekfin.wav,tekfin spn
ambargo.wav,ambargo a m b a ɾ ɡ o
lahavle.wav,lahavle spn
firkata.wav,fırkata spn
neyzen.wav,neyzen spn
bengi.wav,bengi spn
sagaltmak.wav,sağaltmak spn
cekingen.wav,çekingen spn
tesevvus.wav,teşevvüş spn
defter.wav,defter spn
mustahzar.wav,müstahzar spn
telekomunikasyon.wav,telekomünikasyon spn
sezlong.wav,şezlong spn
kasimpati.wav,kasımpatı spn
limonata.wav,limonata spn
methal.wav,methal spn
atalet.wav,atalet spn
evzan.wav,evzan spn
manzum.wav,manzum spn
krema.wav,krema k ɯ ɾ e m a
suikast.wav,suikast spn
efe.wav,efe e f e
kira.wav,kira c i ɾ aː
suhunet.wav,suhunet spn
nezir.wav,nezir spn
kornison.wav,kornişon spn
geyik.wav,geyik ɡ e j i k
mazosist.wav,mazoşist spn
rivayet.wav,rivayet spn
ovgu.wav,övgü œ v ɡ y
mutavassit.wav,mutavassıt spn
ter.wav,ter spn
kull.wav,küll spn
kunduz.wav,kunduz spn
mustacel.wav,müstacel spn
sakayik.wav,şakayık ʃ a k aː j ɯ k
tesisat.wav,tesisat spn
kesit.wav,kesit spn
gurbuz.wav,gürbüz spn
velakin.wav,velâkin spn
dipfriz.wav,dipfriz spn
kosnu.wav,kösnü spn
menkibe.wav,menkıbe spn
hulasa.wav,hülasa spn
setlant.wav,şetlant spn
konsensus.wav,konsensüs spn
fikih.wav,fıkıh f ɯ k ɯ h
elhasil.wav,elhasıl spn
munferit.wav,münferit spn
terapi.wav,terapi spn
icazet.wav,icazet spn
supermarket.wav,süpermarket spn
dustur.wav,düstur spn
derhal.wav,derhal spn
vaadini.wav,vaadini spn
fasl_i.wav,fasl-ı spn
musahit.wav,müşahit spn
ahududu.wav,ahududu spn
lalettayin.wav,lalettayin spn
defaat.wav,defaat spn
macun.wav,macun spn
agora.wav,agora a ɡ o ɾ a
ust.wav,üst spn
krematoryum.wav,krematoryum spn
sandalye.wav,sandalye spn
maneviyat.wav,maneviyat spn
tabla.wav,tabla spn
ayniyat.wav,ayniyat spn
duzeltmen.wav,düzeltmen spn
piyango.wav,piyango spn
ayine.wav,ayine spn
cansiparane.wav,cansiparane spn
samdan.wav,şamdan spn
yasemen.wav,yasemen spn
ikona.wav,ikona spn
lami.wav,lâmi spn
keski.wav,keşki c e ʃ c i
sauna.wav,sauna spn
velayet.wav,velâyet spn
iskele.wav,iskele spn
gerci.wav,gerçi spn
mahsusen.wav,mahsusen spn
grev.wav,grev ɡ ɯ ɾ e v
esasat.wav,esasat spn
istikak.wav,iştikak spn
iskorpit.wav,iskorpit spn
jaguar.wav,jaguar spn
asalet.wav,asalet spn
rantiyeci.wav,rantiyeci spn
bala.wav,balâ b a ɫ a
nacizane.wav,naçizane spn
muhtasaran.wav,muhtasaran spn
sogan.wav,soğan spn
perspektif.wav,perspektif spn
mendirek.wav,mendirek spn
kezzap.wav,kezzap spn
hak_i.wav,hak-i h aː c i p aː j
francala.wav,francala spn
pozitivist.wav,pozitivist spn
kantitatif.wav,kantitatif spn
toplumcu.wav,toplumcu spn
sahsen.wav,şahsen spn
lavabo.wav,lavabo spn
mustantik.wav,müstantik spn
toraman.wav,toraman spn
kargo.wav,kargo k a ɾ ɡ o
acul.wav,acul spn
sevda.wav,sevda spn
bedhah.wav,bedhah spn
mubeyyiz.wav,mübeyyiz spn
belki.wav,belki b e ɫ c i
sehide.wav,şehide spn
taravet.wav,taravet spn
hadise.wav,hadise spn
mahdut.wav,mahdut spn
dilhun.wav,dilhun spn
mulayim.wav,mülayim spn
donel.wav,dönel spn
kavmiyet.wav,kavmiyet spn
tapinak.wav,tapınak spn
kasvet.wav,kasvet spn
olmak.wav,olmak o ɫ m a k
firuze.wav,firuze spn
teganni.wav,teganni spn
silep.wav,şilep spn
holigan.wav,holigan spn
insancil.wav,insancıl spn
donem.wav,dönem spn
peyam.wav,peyam p e j aː m
cebelistan.wav,cebelistan spn
turfanda.wav,turfanda spn
amudufikari.wav,amudufıkari spn
kitabi.wav,kitabi spn
itlaf.wav,itlaf spn
mesabe.wav,mesabe spn
giyotin.wav,giyotin spn
iddianame.wav,iddianame spn
heyamola.wav,heyamola h e j a m o ɫ a
hashashane.wav,haşhaşhane spn
fava.wav,fava f a v a
fail.wav,fail spn
matara.wav,matara spn
akustik.wav,akustik spn
fetvahane.wav,fetvahane spn
hayirhah.wav,hayırhah h a j ɯ ɾ h aː h
muhtemel.wav,muhtemel spn
salamanje.wav,salamanje spn
nester.wav,neşter spn
civata.wav,cıvata spn
vecize.wav,vecize spn
panteist.wav,panteist spn
ibram.wav,ibram i b ɾ aː m
teleks.wav,teleks spn
huruc.wav,huruç spn
tovbekar.wav,tovbekâr spn
vahim.wav,vahim v a h i m
talimgah.wav,talimgâh spn
vaftiz.wav,vaftiz spn
fikara.wav,fıkara f ɯ k a ɾ aː
astigmat.wav,astigmat spn
merhameten.wav,merhameten spn
ihbari.wav,ihbari i h b aː ɾ iː
zibidi.wav,zibidi spn
mevcut.wav,mevcut spn
zarar.wav,zarar spn
inkisam.wav,inkısam spn
sumullu.wav,şümullü spn
megapol.wav,megapol spn
ikab.wav,ikab i k aː b
telsiz.wav,telsiz spn
frapan.wav,frapan spn
istihbarat.wav,istihbarat spn
muellefat.wav,müellefat spn
senaryo.wav,senaryo spn
cinekop.wav,çinekop spn
ceket.wav,ceket spn
rika.wav,rika spn
mutavazzih.wav,mutavazzıh spn
ajanda.wav,ajanda spn
tropikal.wav,tropikal spn
yarim.wav,yarım j a ɾ ɯ m
vatan.wav,vatan spn
muhrip.wav,muhrip m u h ɾ i p
revnak.wav,revnak spn
resmiyet.wav,resmiyet spn
pasor.wav,pasör spn
tarassut.wav,tarassut spn
nahif.wav,nahif spn
muin.wav,muin spn
rekat.wav,rekât spn
telgraf.wav,telgraf spn
meltem.wav,meltem spn
