word;phonetic;ipa;audio_file
slayt;Sılayt;sɯɫajt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9634
skandal;Sıkandal;sɯkandal;https://sozluk.rtuk.gov.tr/Home/SesKelime/9632
slogan;Sılogan;sɯɫoɡan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9635
bağımsız;ba:msız;baːmsɯz;https://sozluk.rtuk.gov.tr/Home/SesKelime/12315
smokin;Sımokin;sɯmocin;https://sozluk.rtuk.gov.tr/Home/SesKelime/9636
ve;Véba:;vebaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/11492
skolastik;Sikolâstik;sikolaːstik;https://sozluk.rtuk.gov.tr/Home/SesKelime/9633
sobelemek;Sobélémék;sobelemek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9637
sofist;Sofist;sofist;https://sozluk.rtuk.gov.tr/Home/SesKelime/9640
soğan;So⁓an;so‿an;https://sozluk.rtuk.gov.tr/Home/SesKelime/9642
sofa;sofa;sofa;https://sozluk.rtuk.gov.tr/Home/SesKelime/9638
softa;Softa;softa;https://sozluk.rtuk.gov.tr/Home/SesKelime/9639
sofistike;Sofistiké;sofistice;https://sozluk.rtuk.gov.tr/Home/SesKelime/9641
soğuk;So⁓uk;so‿uk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9643
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
sohbet-i;Sohbéti ya:ra:n;sohbeti jaːɾaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9646
soğurmak;So⁓urmak;so‿uɾmak;https://sozluk.rtuk.gov.tr/Home/SesKelime/9644
solak;Solak;soɫak;https://sozluk.rtuk.gov.tr/Home/SesKelime/9647
sondaj;Sondaj;sondaʒ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9650
somaki;Somaki;somaci;https://sozluk.rtuk.gov.tr/Home/SesKelime/9649
sohbet;sohbét;sohbet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9645
solaryum;Solâryum;solaːɾjum;https://sozluk.rtuk.gov.tr/Home/SesKelime/9648
sosyal;Sosyâl;sosjaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9651
sosyete;Sosyété;sosjete;https://sozluk.rtuk.gov.tr/Home/SesKelime/9652
sosyoloji;Sosyolôji;sosjoloːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/9654
söğüşlemek;Sö⁓üşlémék;sœ‿yʃlemek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9658
soyut;Soyut;sojut;https://sozluk.rtuk.gov.tr/Home/SesKelime/9656
söğüş;Sö⁓üş;sœ‿yʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9657
sosyetik;Sosyétik;sosjetik;https://sozluk.rtuk.gov.tr/Home/SesKelime/9653
soya;Soya çékim;soja t͡ʃecim;https://sozluk.rtuk.gov.tr/Home/SesKelime/9655
söğüt;söğüt;sœyt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9659
Söğüt;söğüt;sœyt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9659
sömestir;Söméstir;sœmestiɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9662
spesifik;Sipésifik;sipesifik;https://sozluk.rtuk.gov.tr/Home/SesKelime/9665
spesiyal;Sipésiyâl;sipesijaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9666
spazm;Sıpazm;sɯpazm;https://sozluk.rtuk.gov.tr/Home/SesKelime/9663
spekülasyon;Sipékülâsyon;sipecylaːsjon;https://sozluk.rtuk.gov.tr/Home/SesKelime/9664
sökün;Sökün‿étmék;sœcyn‿etmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9661
ve;Véba:;vebaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/11492
spiker;Sipi:ker;sipiːcɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9667
sponsor;Sıponsor;sɯponsoɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9668
spontane;Sıpontané;sɯpontane;https://sozluk.rtuk.gov.tr/Home/SesKelime/9669
spor;Sıpor;sɯpoɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9670
stadyum;Sıtadyum;sɯtadjum;https://sozluk.rtuk.gov.tr/Home/SesKelime/9673
sportmen;Sıportmen;sɯpoɾtmɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9671
sprey;Sıpréy;sɯpɾej;https://sozluk.rtuk.gov.tr/Home/SesKelime/9672
yapılan;yapılandırma;japɯɫandɯɾma;https://sozluk.rtuk.gov.tr/Home/SesKelime/13580
özel;Özel;œzɛl;https://sozluk.rtuk.gov.tr/Home/SesKelime/8412
standardizasyon;Sıtandardizasyon;sɯtandaɾdizasjon;https://sozluk.rtuk.gov.tr/Home/SesKelime/9676
standart;Sıtandart;sɯtandaɾt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9675
stajyer;Sıtajyer;sɯtaʒjɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9674
stepne;Stépné;stepne;https://sozluk.rtuk.gov.tr/Home/SesKelime/9678
steril;Sitéril;siteɾil;https://sozluk.rtuk.gov.tr/Home/SesKelime/9679
sterilize;Sitérilizé;siteɾilize;https://sozluk.rtuk.gov.tr/Home/SesKelime/9680
statüko;Sıtatüko;sɯtatyko;https://sozluk.rtuk.gov.tr/Home/SesKelime/9677
stetoskop;Sitétoskop;sitetoskop;https://sozluk.rtuk.gov.tr/Home/SesKelime/9681
strateji;Sıtratéji;sɯtɾateʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/9684
stokçuluk;Sıtokçuluk;sɯtokt͡ʃuɫuk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9683
stilist;Sitilist;sitilist;https://sozluk.rtuk.gov.tr/Home/SesKelime/9682
stres;Sitrés;sitɾes;https://sozluk.rtuk.gov.tr/Home/SesKelime/9685
sual;Suâl;suaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9694
stüdyo;Sütüdyo;sytydjo;https://sozluk.rtuk.gov.tr/Home/SesKelime/9686
Suat;Suât;suaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9696
Subhan;Subha:nallah;subhaːnaɫɫah;https://sozluk.rtuk.gov.tr/Home/SesKelime/9697
suare;Suaré;suaɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9695
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
subjektif;Subjéktif;subʒektif;https://sozluk.rtuk.gov.tr/Home/SesKelime/9698
sudan;sudan;sudan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9687
sudur;Sudu:r;suduːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9699
Sudan;sudan;sudan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9687
sufiyane;Su:fiya:né;suːfijaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/9701
suflöz;Suflöz;suflœz;https://sozluk.rtuk.gov.tr/Home/SesKelime/9703
suflör;Suflör;suflœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9702
sufi;Su:fi:;suːfiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9700
suhuf;Suhu:f;suhuːf;https://sozluk.rtuk.gov.tr/Home/SesKelime/9704
suhulet;Suhu:lét;suhuːlet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9705
suhunet;Suhu:nét;suhuːnet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9706
suikast;Su⁓ikâst;su‿icaːst;https://sozluk.rtuk.gov.tr/Home/SesKelime/9690
suiniyet;Su⁓iniyét;su‿inijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9691
suitelakki;Su⁓itélâkki:;su‿itelaːkciː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9692
suizan;Suizan;suizan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9693
sukut;Suku:t;sukuːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9707
suistimal;Su⁓istimâ:l;su‿istimaːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9689
sukutuhayal;Suku:tuhayâ:l;sukuːtuhajaːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9708
sulh;Sûlh;suːɫh;https://sozluk.rtuk.gov.tr/Home/SesKelime/9711
sulb;Sûlb;suːɫb;https://sozluk.rtuk.gov.tr/Home/SesKelime/9709
sulhen;Sûlhen;suːɫhɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9712
sulbünden;Sulbünden gelmék;suɫbyndɛn ɡɛɫmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9710
Sulhi;Sûlhi;suːɫhi;https://sozluk.rtuk.gov.tr/Home/SesKelime/9713
sulta;Sulta;suɫta;https://sozluk.rtuk.gov.tr/Home/SesKelime/9714
sultan;Sulta:n;suɫtaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9715
Sultani;Sulta:ni:;suɫtaːniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9719
kız;kız;kɯz;https://sozluk.rtuk.gov.tr/Home/SesKelime/13178
sultanibuselik;Sulta:ni:bu:sélik;suɫtaːniːbuːselik;https://sozluk.rtuk.gov.tr/Home/SesKelime/9716
Sultan;Sulta:n;suɫtaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9715
sultanihüzzam;Sulta:ni:hüzzam;suɫtaːniːhyzzam;https://sozluk.rtuk.gov.tr/Home/SesKelime/9717
sultaniyegâh;Sulta:niyégâ:h;suɫtaːnijeɡaːːh;https://sozluk.rtuk.gov.tr/Home/SesKelime/9718
meşhur;Méşhu:r;meʃhuːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/6741
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
Celâleddin;Célâ:léddin Harzemşah;d͡ʒelaːːleddin haɾzɛmʃah;https://sozluk.rtuk.gov.tr/Home/SesKelime/1218
suna;Suna;suna;https://sozluk.rtuk.gov.tr/Home/SesKelime/9722
suni;su:ni:;suːniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9723
sunturlu;Sunturlu;suntuɾɫu;https://sozluk.rtuk.gov.tr/Home/SesKelime/9724
supangle;Supanglé;supanɡle;https://sozluk.rtuk.gov.tr/Home/SesKelime/9726
Sunullah;Su:nullah;suːnuɫɫah;https://sozluk.rtuk.gov.tr/Home/SesKelime/9725
sur;sur;suɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9727
sure;Su:ré;suːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9729
sureti;Su:réti haktan görünmék;suːɾeti haktan ɡœɾynmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9732
Sur;sur;suɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9727
suret;su:rét;suːɾet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9730
sureta;Su:réta:;suːɾetaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9731
suret-i;Su:réti hâ:l;suːɾeti haːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9733
suretiyle;Su:rétiylé;suːɾetijle;https://sozluk.rtuk.gov.tr/Home/SesKelime/9736
suret-i;Su:réti hâ:l;suːɾeti haːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9733
suret-i;Su:réti hâ:l;suːɾeti haːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9733
surname;Su:rna:mé;suːɾnaːme;https://sozluk.rtuk.gov.tr/Home/SesKelime/9738
Suriyeli;Su:riyéli;suːɾijeli;https://sozluk.rtuk.gov.tr/Home/SesKelime/9737
surre;Surré;suɾɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9739
Hac;Hac;had͡ʒ;https://sozluk.rtuk.gov.tr/Home/SesKelime/3129
Suzan;Su:zan;suːzan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9741
suver;Suver;suvɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9740
para;pa:ra;paːɾa;https://sozluk.rtuk.gov.tr/Home/SesKelime/13343
suzi;Su:zi:;suːziː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9743
suzinak;Su:zinâ:k;suːzinaːːk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9746
suzidil;Su:zidil;suːzidil;https://sozluk.rtuk.gov.tr/Home/SesKelime/9744
suzidilara;Su:zidilâ:ra:;suːzidilaːːɾaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9745
suzende;Su:zendé;suːzɛnde;https://sozluk.rtuk.gov.tr/Home/SesKelime/9742
süblimleşmek;Süblimléşmék;syblimleʃmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9749
Sübhan;Sübha:n;sybhaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9747
sübut;Sübu:t;sybuːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9750
sübvanse;Sübvansé étmék;sybvanse etmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9751
sübyan;Sübyan;sybjan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9752
sücut;Sücu:t;syd͡ʒuːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9754
süet;Süét;syet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9755
Süha;Süha:;syhaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9758
süfli;Süfli:;syfliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9756
sübye;Sübyé;sybje;https://sozluk.rtuk.gov.tr/Home/SesKelime/9753
Süheyl;Sühéyl;syhejl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9759
süfli;Süfli:;syfliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9756
sükse;Süksé;sykse;https://sozluk.rtuk.gov.tr/Home/SesKelime/9761
Süheyla;Sühéylâ:;syhejlaːː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9760
sükûn;Sükû:n;sycuːːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9762
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
parlak;parlak;paɾɫak;https://sozluk.rtuk.gov.tr/Home/SesKelime/13350
sülasi;Sülâ:si:;sylaːːsiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9766
sükût;Sükû:t;sycuːːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9764
Süleymani;Süléyma:ni:;sylejmaːniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9767
sülale;Sülâ:lé;sylaːːle;https://sozluk.rtuk.gov.tr/Home/SesKelime/9765
sükûnet;sükû:nét;sycuːːnet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9763
sülük;Sülük;sylyk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9769
süluk;Sülû:k;syluːːk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9768
sülün;Sülün;sylyn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9770
heyecan;Héyéca:n;hejed͡ʒaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/3718
sülüs;Sülüs;sylys;https://sozluk.rtuk.gov.tr/Home/SesKelime/9771
sümbül;Sümbül;symbyl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9772
bir;bir;biɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/12354
sümbüle;Sümbülé;symbyle;https://sozluk.rtuk.gov.tr/Home/SesKelime/9773
sümbüli;Sümbüli:;symbyliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9774
türlü;türlü;tyɾly;https://sozluk.rtuk.gov.tr/Home/SesKelime/13494
sümbülteber;Sümbültéber;symbyɫtebɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9775
sümen;Sümenaltı étmék;symɛnaɫtɯ etmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9776
Sümeroloji;Sümérolôji;symeɾoloːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/9777
sümme;Sümmé;symme;https://sozluk.rtuk.gov.tr/Home/SesKelime/9778
sündüs;Sündüs;syndys;https://sozluk.rtuk.gov.tr/Home/SesKelime/9780
sünger;Sünger;synɡɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9782
sümmetedarik;Sümmétéda:rik;symmetedaːɾik;https://sozluk.rtuk.gov.tr/Home/SesKelime/9779
sünepe;Sünépé;synepe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9781
Sünni;Sünni:;synniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9784
sünnet;Sünnét;synnet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9783
süpermarket;Süpermarkét;sypɛɾmaɾcet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9786
süper;Süper;sypɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9785
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
ayıp;ayıp;ajɯp;https://sozluk.rtuk.gov.tr/Home/SesKelime/12293
süperstar;Süperstar;sypɛɾstaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9787
özgü;Özgül;œzɡyl;https://sozluk.rtuk.gov.tr/Home/SesKelime/8417
sürahi;Süra:hi;syɾaːhi;https://sozluk.rtuk.gov.tr/Home/SesKelime/9789
sürat-i;Sürâti intikâ:l;syɾaːti inticaːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9791
süpürge;Süpürgé;sypyɾɡe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9788
veya;Véya:hut;vejaːhut;https://sozluk.rtuk.gov.tr/Home/SesKelime/11569
sürat;Sürât;syɾaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9790
Süreyya;Süréyya:;syɾejjaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9794
süregelmek;Sürégelmék;syɾeɡɛɫmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9793
sürmanşet;Sürmanşét;syɾmanʃet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9795
sürçülisan;Sürçülisa:n;syɾt͡ʃylisaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9792
sürmenaj;Sürménaj;syɾmenaʒ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9797
sürme;Sürmé;syɾme;https://sozluk.rtuk.gov.tr/Home/SesKelime/9796
sürrealizm;Sürréalizm;syɾɾealizm;https://sozluk.rtuk.gov.tr/Home/SesKelime/9799
sürpriz;Sürpriz;syɾpɾiz;https://sozluk.rtuk.gov.tr/Home/SesKelime/9798
sürünceme;Sürüncémé;syɾynd͡ʒeme;https://sozluk.rtuk.gov.tr/Home/SesKelime/9802
Süruri;Süru:ri:;syɾuːɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9801
sürur;Süru:r;syɾuːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9800
Süryani;Sürya:ni:;syɾjaːniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9803
süsmek;Süsmék;sysmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/9804
doğu;do⁓u;do‿u;https://sozluk.rtuk.gov.tr/Home/SesKelime/12587
süspansiyon;Süspansiyon;syspansijon;https://sozluk.rtuk.gov.tr/Home/SesKelime/9805
Hristiyan;Hıristiyan;hɯɾistijan;https://sozluk.rtuk.gov.tr/Home/SesKelime/3881
sütanne;Sütanné;sytanne;https://sozluk.rtuk.gov.tr/Home/SesKelime/9806
sütre;Sütré;sytɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9808
sütlaç;Sütlâç;sytlaːt͡ʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9807
sütun;sütun;sytun;https://sozluk.rtuk.gov.tr/Home/SesKelime/9810
bir;bir;biɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/12354
süvari;Süva:ri:;syvaːɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9811
sütyen;Sütyen;sytjɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9809
yazılı;yazılı;jazɯɫɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/13615
süveter;Süvéter;syvetɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9812
süveyda;Süvéyda:;syvejdaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9813
bluz;Bulûz;buluːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/1038
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
Şaban;Şa:ban;ʃaːban;https://sozluk.rtuk.gov.tr/Home/SesKelime/9814
şablon;Şablon;ʃabɫon;https://sozluk.rtuk.gov.tr/Home/SesKelime/9815
Şadan;Şa:dan;ʃaːdan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9817
şadırvan;Şadırvan;ʃadɯɾvan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9822
şad;şa:d;ʃaːd;https://sozluk.rtuk.gov.tr/Home/SesKelime/9816
Şadi;Şa:di:;ʃaːdiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9818
şad;şa:d;ʃaːd;https://sozluk.rtuk.gov.tr/Home/SesKelime/9816
Şadiye;Şa:diyé;ʃaːdije;https://sozluk.rtuk.gov.tr/Home/SesKelime/9819
Şaduman;Şa:duman;ʃaːduman;https://sozluk.rtuk.gov.tr/Home/SesKelime/9821
şafak;Şafak;ʃafak;https://sozluk.rtuk.gov.tr/Home/SesKelime/9823
şaft;Şaft;ʃaft;https://sozluk.rtuk.gov.tr/Home/SesKelime/9825
biri;birim;biɾim;https://sozluk.rtuk.gov.tr/Home/SesKelime/12355
Şafii;Şa:fii:;ʃaːfiiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9824
veya;Véya:hut;vejaːhut;https://sozluk.rtuk.gov.tr/Home/SesKelime/11569
şahane;Şa:ha:né;ʃaːhaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/9828
şahan;Şa:ha:n;ʃaːhaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9827
şah;şa:h;ʃaːh;https://sozluk.rtuk.gov.tr/Home/SesKelime/9826
şaheser;Şa:héser;ʃaːhesɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9831
Şahap;Şahap;ʃahap;https://sozluk.rtuk.gov.tr/Home/SesKelime/9829
şahbaz;Şahbaz;ʃahbaz;https://sozluk.rtuk.gov.tr/Home/SesKelime/9830
Şah-ı;Şa:hı merda:n;ʃaːhɯ mɛɾdaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9832
Şahmeran;Şahméra:n;ʃahmeɾaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9837
şahika;Şa:hika;ʃaːhika;https://sozluk.rtuk.gov.tr/Home/SesKelime/9834
şahıs;şahıs;ʃahɯs;https://sozluk.rtuk.gov.tr/Home/SesKelime/9833
şahin;Şa:hin;ʃaːhin;https://sozluk.rtuk.gov.tr/Home/SesKelime/9835
şahit;Şa:hit;ʃaːhit;https://sozluk.rtuk.gov.tr/Home/SesKelime/9836
şahnişin;Şahnişi:n;ʃahniʃiːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9839
şahmerdan;Şahmerdan;ʃahmɛɾdan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9838
şahsen;Şahsen;ʃahsɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9840
şahsi;Şahsi:;ʃahsiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9841
Türkçe;Türkçé;tyɾkt͡ʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/11206
Şaik;Şa:⁓ik;ʃaː‿ik;https://sozluk.rtuk.gov.tr/Home/SesKelime/9844
şaibe;Şa:⁓ibé;ʃaː‿ibe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9843
şahsiyet;şahsiyét;ʃahsijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/9842
şair;Şa:ir;ʃaːiɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9846
Şaika;Şa:⁓ika;ʃaː‿ika;https://sozluk.rtuk.gov.tr/Home/SesKelime/9845
Sen;Séna:;senaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9397
şaire;Şa:iré;ʃaːiɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/9848
şairane;Şa:ira:né;ʃaːiɾaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/9847
şakayık;Şaka:yık;ʃakaːjɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9849
şaki;Şaki:;ʃaciː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9850
şaki;Şaki:;ʃaciː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9850
şakrak;Şakrak;ʃakɾak;https://sozluk.rtuk.gov.tr/Home/SesKelime/9854
Şakir;Şa:kir;ʃaːciɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9852
şakirt;şa:kirt;ʃaːciɾt;https://sozluk.rtuk.gov.tr/Home/SesKelime/9853
şallak;Şallak;ʃaɫɫak;https://sozluk.rtuk.gov.tr/Home/SesKelime/9859
şakul;Şa:kûl;ʃaːcuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9855
şale;Şalé;ʃale;https://sozluk.rtuk.gov.tr/Home/SesKelime/9858
şakuli;Şa:kû:li:;ʃaːcuːːliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/9856
şalak;Şalak;ʃaɫak;https://sozluk.rtuk.gov.tr/Home/SesKelime/9857
şalter;Şâlter;ʃaːɫtɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9860
şalvar;Şalvar;ʃaɫvaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9861
Şaman;Şaman;ʃaman;https://sozluk.rtuk.gov.tr/Home/SesKelime/9863
şamama;Şamama;ʃamama;https://sozluk.rtuk.gov.tr/Home/SesKelime/9862
Şamanlık;Şamanlık;ʃamanɫɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/9864
haber;haber;habɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/3116
ilişki;ilişki;iliʃci;https://sozluk.rtuk.gov.tr/Home/SesKelime/12889
şambrel;Şambrel;ʃambɾɛl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9865
şamdan;Şamdan;ʃamdan;https://sozluk.rtuk.gov.tr/Home/SesKelime/9866
şampiyon;Şampiyon;ʃampijon;https://sozluk.rtuk.gov.tr/Home/SesKelime/9869
şampanya;Şampanya;ʃampanja;https://sozluk.rtuk.gov.tr/Home/SesKelime/9868
Şamil;Şa:mil;ʃaːmil;https://sozluk.rtuk.gov.tr/Home/SesKelime/9867
şampuan;Şampu⁓an;ʃampu‿an;https://sozluk.rtuk.gov.tr/Home/SesKelime/9870
şan;Şa:n;ʃaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9871
şan;Şa:n;ʃaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/9871
şantaj;Şantaj;ʃantaʒ;https://sozluk.rtuk.gov.tr/Home/SesKelime/9876
şanssız;Şanssız;ʃanssɯz;https://sozluk.rtuk.gov.tr/Home/SesKelime/9874
itibar;İ:tiba:r;iːtibaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/4732
şandel;Şandel;ʃandɛl;https://sozluk.rtuk.gov.tr/Home/SesKelime/9873
şansölye;Şansölyé;ʃansœɫje;https://sozluk.rtuk.gov.tr/Home/SesKelime/9875
inşaat;İnşaat;inʃaat;https://sozluk.rtuk.gov.tr/Home/SesKelime/4483
