audio_path,words,phonemes,timestamps
amber.wav,amber,a m b ɛ ɾ,"[(0.48, 0.61), (0.61, 0.71), (0.71, 0.72), (0.72, 0.82), (0.82, 1.03)]"
perukar.wav,perukar,p e ɾ u k aː ɾ,"[(0.36, 0.44), (0.44, 0.59), (0.59, 0.6), (0.6, 0.65), (0.65, 0.75), (0.75, 0.95), (0.95, 1.13)]"
sakrak.wav,şakrak,ʃ a k ɾ a k,"[(0.36, 0.5), (0.5, 0.62), (0.62, 0.71), (0.71, 0.72), (0.72, 0.87), (0.87, 1.05)]"
kamer.wav,kamer,k a m ɛ ɾ,"[(0.46, 0.53), (0.53, 0.61), (0.61, 0.66), (0.66, 0.77), (0.77, 0.95)]"
mayhos.wav,mayhoş,m a j h o ʃ,"[(0.46, 0.53), (0.53, 0.62), (0.62, 0.68), (0.68, 0.73), (0.73, 0.88), (0.88, 1.13)]"
maglup.wav,mağlup,m aː ɫ uː p,"[(0.11, 0.2), (0.2, 0.44), (0.44, 0.45), (0.45, 0.61), (0.61, 0.71)]"
kilik.wav,kılık,k ɯ ɫ ɯ k,"[(0.47, 0.55), (0.55, 0.64), (0.64, 0.65), (0.65, 0.79), (0.79, 0.93)]"
biri.wav,biri,b i ɾ i m,"[(0.68, 0.75), (0.75, 0.86), (0.86, 0.87), (0.87, 0.98), (0.98, 1.18)]"
yas.wav,yaş,j a ʃ,"[(0.48, 0.63), (0.63, 0.73), (0.73, 1.04)]"
palmiye.wav,palmiye,p aː ɫ m i j e,"[(0.38, 0.47), (0.47, 0.5), (0.5, 0.59), (0.59, 0.7), (0.7, 0.76), (0.76, 0.86), (0.86, 0.98)]"
yarasmak.wav,yaraşmak,j a ɾ a ʃ m a k,"[(0.46, 0.54), (0.54, 0.67), (0.67, 0.68), (0.68, 0.72), (0.72, 0.85), (0.85, 0.89), (0.89, 1.01), (1.01, 1.25)]"
yar.wav,yâr,j a ɾ,"[(0.45, 0.57), (0.57, 0.72), (0.72, 0.89)]"
iyi.wav,iyi,i j i,"[(0.4, 0.46), (0.46, 0.62), (0.62, 0.74)]"
vasak.wav,vaşak,v a ʃ a k,"[(0.4, 0.51), (0.51, 0.61), (0.61, 0.73), (0.73, 0.87), (0.87, 1.05)]"
yarligamak.wav,yarlıgamak,j a ɾ ɫ ɯ ɡ a m a k,"[(0.45, 0.55), (0.55, 0.72), (0.72, 0.73), (0.73, 0.76), (0.76, 0.79), (0.79, 0.82), (0.82, 0.91), (0.91, 0.95), (0.95, 1.11), (1.11, 1.33)]"
rafya.wav,rafya,ɾ a f j a,"[(0.48, 0.49), (0.49, 0.63), (0.63, 0.75), (0.75, 0.83), (0.83, 0.98)]"
ayip.wav,ayıp,a j ɯ p,"[(0.61, 0.68), (0.68, 0.76), (0.76, 0.8), (0.8, 0.95)]"
mihver.wav,mihver,m i h v ɛ ɾ,"[(0.45, 0.49), (0.49, 0.62), (0.62, 0.68), (0.68, 0.69), (0.69, 0.87), (0.87, 1.08)]"
vaka.wav,vaka,v a k a,"[(0.49, 0.57), (0.57, 0.72), (0.72, 0.79), (0.79, 1.06)]"
kiragi.wav,kırağı,k ɯ ɾ aː,"[(0.44, 0.55), (0.55, 0.61), (0.61, 0.62), (0.62, 1.1)]"
bakaya.wav,bakaya,b a k aː j aː,"[(0.72, 0.81), (0.81, 0.94), (0.94, 1.02), (1.02, 1.07), (1.07, 1.21), (1.21, 1.4)]"
emaye.wav,emaye,e m aː j e,"[(0.48, 0.6), (0.6, 0.68), (0.68, 0.84), (0.84, 0.95), (0.95, 1.15)]"
ulak.wav,ulak,u ɫ a k,"[(0.45, 0.55), (0.55, 0.56), (0.56, 0.75), (0.75, 0.99)]"
menfur.wav,menfur,m ɛ ŋ f u ɾ,"[(0.48, 0.57), (0.57, 0.69), (0.69, 0.72), (0.72, 0.85), (0.85, 0.98), (0.98, 1.16)]"
muhkem.wav,muhkem,m u h c ɛ m,"[(0.45, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.75), (0.75, 0.9), (0.9, 0.99)]"
ehem.wav,ehem,e h ɛ m,"[(0.49, 0.58), (0.58, 0.59), (0.59, 0.72), (0.72, 0.92)]"
ahu.wav,ahu,aː h uː,"[(0.94, 1.17), (1.17, 1.2), (1.2, 1.47)]"
jokey.wav,jokey,ʒ o c e j,"[(0.43, 0.54), (0.54, 0.66), (0.66, 0.76), (0.76, 0.81), (0.81, 1.1)]"
esraf.wav,eşraf,e ʃ ɾ aː f,"[(0.48, 0.58), (0.58, 0.71), (0.71, 0.72), (0.72, 0.92), (0.92, 1.14)]"
hempa.wav,hempa,h e m p aː,"[(0.43, 0.5), (0.5, 0.59), (0.59, 0.69), (0.69, 0.75), (0.75, 1.18)]"
verev.wav,verev,v e ɾ e v,"[(0.44, 0.52), (0.52, 0.65), (0.65, 0.66), (0.66, 0.87), (0.87, 0.88)]"
paye.wav,paye,p aː j e,"[(0.48, 0.54), (0.54, 0.69), (0.69, 0.86), (0.86, 0.99)]"
ru.wav,ru,ɾ uː,"[(0.51, 0.52), (0.52, 0.61)]"
guru.wav,guru,ɡ u ɾ u,"[(0.47, 0.63), (0.63, 0.71), (0.71, 0.72), (0.72, 0.9)]"
kraker.wav,kraker,k ɯ ɾ a c ɛ ɾ,"[(0.45, 0.53), (0.53, 0.57), (0.57, 0.58), (0.58, 0.71), (0.71, 0.8), (0.8, 0.95), (0.95, 1.13)]"
halka.wav,halka,h a ɫ k a,"[(0.38, 0.41), (0.41, 0.55), (0.55, 0.56), (0.56, 0.59), (0.59, 0.78)]"
sehir.wav,şehir,ʃ e h i ɾ,"[(0.38, 0.52), (0.52, 0.64), (0.64, 0.65), (0.65, 0.79), (0.79, 0.96)]"
erek.wav,erek,e ɾ e k,"[(0.48, 0.62), (0.62, 0.63), (0.63, 0.81), (0.81, 1.0)]"
muharrik.wav,muharrik,m u h a ɾ ɾ i k,"[(0.45, 0.5), (0.5, 0.61), (0.61, 0.62), (0.62, 0.78), (0.78, 0.81), (0.81, 0.82), (0.82, 0.97), (0.97, 1.15)]"
huma.wav,hüma,h y m aː,"[(0.48, 0.49), (0.49, 0.57), (0.57, 0.65), (0.65, 1.07)]"
gabi.wav,gabi,ɡ a b iː,"[(0.47, 0.58), (0.58, 0.71), (0.71, 0.72), (0.72, 0.93)]"
kesif.wav,keşif,c e ʃ i f,"[(0.3, 0.39), (0.39, 0.47), (0.47, 0.59), (0.59, 0.79), (0.79, 0.88)]"
yek.wav,yek,j e k aː j e k,"[(0.45, 0.53), (0.53, 0.63), (0.63, 0.72), (0.72, 0.87), (0.87, 0.98), (0.98, 1.06), (1.06, 1.24)]"
eyvallah.wav,eyvallah,e j v a ɫ ɫ a h,"[(0.4, 0.48), (0.48, 0.66), (0.66, 0.67), (0.67, 0.89), (0.89, 0.9), (0.9, 0.91), (0.91, 1.14), (1.14, 1.15)]"
karis.wav,karış,k a ɾ ɯ ʃ ɯ k,"[(0.65, 0.74), (0.74, 0.82), (0.82, 0.83), (0.83, 0.92), (0.92, 1.05), (1.05, 1.18), (1.18, 1.31)]"
vakfiye.wav,vakfiye,v a k f i j e,"[(0.45, 0.5), (0.5, 0.63), (0.63, 0.67), (0.67, 0.77), (0.77, 0.8), (0.8, 0.91), (0.91, 1.06)]"
paraf.wav,paraf,p a ɾ a f,"[(0.39, 0.47), (0.47, 0.55), (0.55, 0.56), (0.56, 0.69), (0.69, 0.85)]"
ayakkabi.wav,ayakkabı,a j a k k a b ɯ,"[(0.48, 0.58), (0.58, 0.63), (0.63, 0.75), (0.75, 0.78), (0.78, 0.84), (0.84, 0.94), (0.94, 0.95), (0.95, 1.09)]"
sallak.wav,şallak,ʃ a ɫ ɫ a k,"[(0.37, 0.54), (0.54, 0.74), (0.74, 0.75), (0.75, 0.76), (0.76, 0.9), (0.9, 1.14)]"
buhar.wav,buhar,b u h a ɾ,"[(0.47, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.83), (0.83, 1.03)]"
overlok.wav,overlok,o v ɛ ɾ ɫ o k,"[(0.42, 0.57), (0.57, 0.58), (0.58, 0.63), (0.63, 0.81), (0.81, 0.85), (0.85, 1.0), (1.0, 1.18)]"
vakum.wav,vakum,v a k u m,"[(0.42, 0.51), (0.51, 0.64), (0.64, 0.72), (0.72, 0.79), (0.79, 0.91)]"
koruk.wav,körük,c œ ɾ y k,"[(0.44, 0.58), (0.58, 0.69), (0.69, 0.7), (0.7, 0.81), (0.81, 1.0)]"
sukur.wav,şükür,ʃ y c y ɾ,"[(0.4, 0.54), (0.54, 0.62), (0.62, 0.71), (0.71, 0.83), (0.83, 0.98)]"
vapur.wav,vapur,v a p u ɾ,"[(0.46, 0.55), (0.55, 0.63), (0.63, 0.72), (0.72, 0.86), (0.86, 1.02)]"
bibehre.wav,bibehre,b iː b e h ɾ e,"[(0.46, 0.51), (0.51, 0.73), (0.73, 0.74), (0.74, 0.79), (0.79, 0.8), (0.8, 0.81), (0.81, 1.21)]"
rebap.wav,rebap,ɾ e b aː p,"[(0.49, 0.5), (0.5, 0.67), (0.67, 0.68), (0.68, 0.89), (0.89, 1.0)]"
mavera.wav,mavera,m aː v e ɾ aː,"[(0.35, 0.45), (0.45, 0.65), (0.65, 0.66), (0.66, 0.79), (0.79, 0.8), (0.8, 1.1)]"
eksi.wav,ekşi,e k ʃ i,"[(0.5, 0.61), (0.61, 0.68), (0.68, 0.87), (0.87, 1.03)]"
kufur.wav,küfür,c y f y ɾ,"[(0.41, 0.5), (0.5, 0.56), (0.56, 0.66), (0.66, 0.79), (0.79, 0.95)]"
yaprak.wav,yaprak,j a p a k,"[(0.48, 0.61), (0.61, 0.72), (0.72, 0.86), (0.86, 0.94), (0.94, 1.21)]"
hasere.wav,haşere,h a ʃ e ɾ e,"[(0.42, 0.5), (0.5, 0.58), (0.58, 0.7), (0.7, 0.8), (0.8, 0.81), (0.81, 1.15)]"
haram.wav,haram,h a ɾ a m,"[(0.36, 0.52), (0.52, 0.62), (0.62, 0.63), (0.63, 0.77), (0.77, 1.04)]"
kaplumbaga.wav,kaplumbağa,k a p ɫ u m b aː,"[(0.46, 0.53), (0.53, 0.66), (0.66, 0.74), (0.74, 0.75), (0.75, 0.84), (0.84, 0.9), (0.9, 0.91), (0.91, 1.22)]"
mahur.wav,mahur,m aː h u ɾ,"[(0.44, 0.53), (0.53, 0.72), (0.72, 0.77), (0.77, 0.97), (0.97, 1.11)]"
fak.wav,fak,f a k,"[(0.36, 0.5), (0.5, 0.66), (0.66, 0.83)]"
giyim.wav,giyim,ɡ i j i m,"[(0.29, 0.37), (0.37, 0.4), (0.4, 0.58), (0.58, 0.63), (0.63, 0.78)]"
abi.wav,abi,aː b iː,"[(0.18, 0.34), (0.34, 0.35), (0.35, 0.67)]"
ebrulu.wav,ebrulu,e b ɾ uː ɫ u,"[(0.5, 0.67), (0.67, 0.68), (0.68, 0.69), (0.69, 0.93), (0.93, 0.94), (0.94, 1.15)]"
lahuri.wav,lahuri,ɫ aː h uː ɾ iː,"[(0.49, 0.63), (0.63, 0.76), (0.76, 0.84), (0.84, 0.89), (0.89, 1.08), (1.08, 1.33)]"
esya.wav,eşya,e ʃ j aː,"[(0.41, 0.52), (0.52, 0.69), (0.69, 0.79), (0.79, 0.95)]"
sem.wav,şem,ʃ ɛ m,"[(0.33, 0.49), (0.49, 0.62), (0.62, 0.74)]"
her.wav,her,h ɛ ɾ,"[(0.4, 0.5), (0.5, 0.66), (0.66, 0.86)]"
mesrep.wav,meşrep,m e ʃ ɾ e p,"[(0.08, 0.16), (0.16, 0.24), (0.24, 0.42), (0.42, 0.43), (0.43, 0.53), (0.53, 0.69)]"
ege.wav,eğe,e j e,"[(0.57, 0.64), (0.64, 0.93), (0.93, 1.03)]"
kura.wav,kura,k u ɾ aː,"[(0.46, 0.54), (0.54, 0.63), (0.63, 0.64), (0.64, 0.96)]"
ur.wav,ur,u ɾ,"[(0.4, 0.61), (0.61, 0.74)]"
merak.wav,merak,m e ɾ a k,"[(0.3, 0.38), (0.38, 0.49), (0.49, 0.5), (0.5, 0.73), (0.73, 0.88)]"
umera.wav,ümera,y m e ɾ aː,"[(0.39, 0.48), (0.48, 0.54), (0.54, 0.66), (0.66, 0.67), (0.67, 0.96)]"
muharrer.wav,muharrer,m u h a ɾ ɾ ɛ ɾ,"[(0.45, 0.51), (0.51, 0.62), (0.62, 0.63), (0.63, 0.75), (0.75, 0.76), (0.76, 0.77), (0.77, 1.02), (1.02, 1.23)]"
yavas.wav,yavaş,j a v a ʃ,"[(0.44, 0.52), (0.52, 0.59), (0.59, 0.6), (0.6, 0.75), (0.75, 1.03)]"
reaya.wav,reaya,ɾ e aː j aː,"[(0.47, 0.48), (0.48, 0.61), (0.61, 0.82), (0.82, 0.91), (0.91, 1.24)]"
gorus.wav,görüş,ɡ œ ɾ y ʃ,"[(0.15, 0.24), (0.24, 0.36), (0.36, 0.37), (0.37, 0.47), (0.47, 0.74)]"
mukavim.wav,mukavim,m u k aː v i m,"[(0.37, 0.44), (0.44, 0.53), (0.53, 0.61), (0.61, 0.83), (0.83, 0.84), (0.84, 0.95), (0.95, 1.11)]"
hekim.wav,hekim,h e c i m,"[(0.39, 0.5), (0.5, 0.58), (0.58, 0.7), (0.7, 0.75), (0.75, 1.02)]"
mukavva.wav,mukavva,m u k a v v aː,"[(0.46, 0.5), (0.5, 0.58), (0.58, 0.66), (0.66, 0.88), (0.88, 0.89), (0.89, 0.9), (0.9, 1.14)]"
agyar.wav,ağyar,aː j aː ɾ,"[(0.48, 0.69), (0.69, 0.77), (0.77, 0.93), (0.93, 1.08)]"
bakiye.wav,bakiye,b a c i j e,"[(0.45, 0.49), (0.49, 0.6), (0.6, 0.71), (0.71, 0.75), (0.75, 0.83), (0.83, 1.0)]"
muferrih.wav,müferrih,m y f ɛ ɾ ɾ i h,"[(0.45, 0.52), (0.52, 0.58), (0.58, 0.69), (0.69, 0.84), (0.84, 0.88), (0.88, 0.89), (0.89, 1.08), (1.08, 1.09)]"
hibe.wav,hibe,h i b e,"[(0.48, 0.5), (0.5, 0.6), (0.6, 0.61), (0.61, 0.93)]"
ram.wav,ram,ɾ aː m,"[(0.47, 0.48), (0.48, 0.78), (0.78, 0.96)]"
yalabik.wav,yalabık,j a ɫ a b ɯ k,"[(0.44, 0.53), (0.53, 0.61), (0.61, 0.62), (0.62, 0.76), (0.76, 0.77), (0.77, 0.87), (0.87, 1.08)]"
kurmak.wav,kurmak,k u ɾ m a k,"[(0.14, 0.23), (0.23, 0.31), (0.31, 0.32), (0.32, 0.42), (0.42, 0.61), (0.61, 0.75)]"
sasaa.wav,şaşaa,ʃ aː ʃ aː,"[(0.33, 0.48), (0.48, 0.71), (0.71, 0.84), (0.84, 1.12)]"
ars.wav,arş,a ɾ ʃ,"[(0.27, 0.46), (0.46, 0.47), (0.47, 0.71)]"
sair.wav,şair,ʃ aː i ɾ,"[(0.44, 0.62), (0.62, 0.83), (0.83, 0.98), (0.98, 1.19)]"
hara.wav,hara,h aː ɾ aː,"[(0.36, 0.49), (0.49, 0.58), (0.58, 0.59), (0.59, 0.77)]"
bagimli.wav,bağımlı,b aː m ɫ ɯ,"[(0.42, 0.5), (0.5, 0.73), (0.73, 0.82), (0.82, 0.83), (0.83, 1.05)]"
vahsi.wav,vahşi,v a h ʃ iː,"[(0.45, 0.51), (0.51, 0.65), (0.65, 0.66), (0.66, 0.82), (0.82, 1.05)]"
firka.wav,fırka,f ɯ ɾ k a,"[(0.39, 0.5), (0.5, 0.58), (0.58, 0.59), (0.59, 0.69), (0.69, 0.84)]"
beriberi.wav,beriberi,b e ɾ i b e ɾ i,"[(0.45, 0.49), (0.49, 0.62), (0.62, 0.63), (0.63, 0.77), (0.77, 0.78), (0.78, 0.91), (0.91, 0.92), (0.92, 1.12)]"
mahya.wav,mahya,m a h j a,"[(0.14, 0.23), (0.23, 0.42), (0.42, 0.43), (0.43, 0.57), (0.57, 0.78)]"
ervah.wav,ervah,ɛ ɾ v aː h,"[(0.48, 0.62), (0.62, 0.65), (0.65, 0.73), (0.73, 0.98), (0.98, 0.99)]"
rakik.wav,rakik,ɾ a c iː k,"[(0.32, 0.33), (0.33, 0.42), (0.42, 0.52), (0.52, 0.59), (0.59, 0.84)]"
vey.wav,vey,v eː j,"[(0.42, 0.5), (0.5, 0.64), (0.64, 0.99)]"
yekpare.wav,yekpare,j e k p aː ɾ e,"[(0.48, 0.62), (0.62, 0.65), (0.65, 0.82), (0.82, 0.87), (0.87, 1.1), (1.1, 1.11), (1.11, 1.26)]"
kesmekes.wav,keşmekeş,c e ʃ m e c e ʃ,"[(0.42, 0.5), (0.5, 0.59), (0.59, 0.71), (0.71, 0.76), (0.76, 0.85), (0.85, 0.94), (0.94, 1.07), (1.07, 1.38)]"
gulbeseker.wav,gülbeşeker,ɡ y ɫ b ɛ ʃ e c ɛ ɾ,"[(0.47, 0.52), (0.52, 0.64), (0.64, 0.66), (0.66, 0.67), (0.67, 0.75), (0.75, 0.87), (0.87, 0.96), (0.96, 1.04), (1.04, 1.17), (1.17, 1.4)]"
hemfikir.wav,hemfikir,h e m f i c i ɾ,"[(0.43, 0.49), (0.49, 0.61), (0.61, 0.65), (0.65, 0.74), (0.74, 0.81), (0.81, 0.9), (0.9, 0.99), (0.99, 1.19)]"
fiski.wav,fışkı,f ɯ ʃ k ɯ,"[(0.39, 0.5), (0.5, 0.56), (0.56, 0.7), (0.7, 0.77), (0.77, 0.96)]"
program.wav,program,p ɾ o ɡ ɾ a m,"[(0.39, 0.46), (0.46, 0.47), (0.47, 0.63), (0.63, 0.69), (0.69, 0.7), (0.7, 0.85), (0.85, 0.94)]"
mahi.wav,mahi,m aː h i,"[(0.46, 0.55), (0.55, 0.78), (0.78, 0.79), (0.79, 1.06)]"
karisik.wav,karışık,k a ɾ ɯ ʃ ɯ k,"[(0.65, 0.74), (0.74, 0.82), (0.82, 0.83), (0.83, 0.92), (0.92, 1.05), (1.05, 1.18), (1.18, 1.31)]"
orfi.wav,örfi,œ ɾ f iː,"[(0.42, 0.62), (0.62, 0.63), (0.63, 0.77), (0.77, 0.98)]"
kifaf.wav,kifaf,c i f aː f,"[(0.42, 0.51), (0.51, 0.56), (0.56, 0.66), (0.66, 0.84), (0.84, 1.09)]"
gayrimesru.wav,gayrimeşru,ɡ a j ɾ i m e ʃ ɾ uː,"[(0.47, 0.51), (0.51, 0.63), (0.63, 0.7), (0.7, 0.71), (0.71, 0.79), (0.79, 0.84), (0.84, 0.93), (0.93, 1.08), (1.08, 1.3), (1.3, 1.36)]"
kefiye.wav,kefiye,c e f i j e,"[(0.43, 0.53), (0.53, 0.62), (0.62, 0.7), (0.7, 0.73), (0.73, 0.85), (0.85, 1.1)]"
ima.wav,ima,iː m aː,"[(0.27, 0.45), (0.45, 0.51), (0.51, 0.73)]"
mureffeh.wav,müreffeh,m y ɾ e f f e h,"[(0.18, 0.28), (0.28, 0.37), (0.37, 0.38), (0.38, 0.53), (0.53, 0.66), (0.66, 0.71), (0.71, 0.9), (0.9, 0.91)]"
sebeke.wav,şebeke,ʃ e b e c e,"[(0.36, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.74), (0.74, 0.82), (0.82, 0.95)]"
humbara.wav,humbara,h u m b a ɾ a,"[(0.46, 0.49), (0.49, 0.58), (0.58, 0.69), (0.69, 0.7), (0.7, 0.83), (0.83, 0.84), (0.84, 1.19)]"
verem.wav,verem,v e ɾ ɛ m,"[(0.43, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.78), (0.78, 0.91)]"
ya.wav,ya,j aː,"[(0.41, 0.54), (0.54, 0.86)]"
guya.wav,güya,ɡ yː j aː,"[(0.58, 0.67), (0.67, 0.73), (0.73, 0.87), (0.87, 1.1)]"
ru_be_ru.wav,ru-be-ru,ɾ uː b e ɾ uː,"[(0.48, 0.49), (0.49, 0.84), (0.84, 0.85), (0.85, 1.0), (1.0, 1.01), (1.01, 1.11)]"
muhbir.wav,muhbir,m u h b i ɾ,"[(0.73, 0.81), (0.81, 0.98), (0.98, 1.05), (1.05, 1.06), (1.06, 1.21), (1.21, 1.44)]"
havi.wav,havi,h aː v iː,"[(0.39, 0.51), (0.51, 0.75), (0.75, 0.76), (0.76, 1.02)]"
burjuva.wav,burjuva,b u ɾ ʒ u v a,"[(0.47, 0.51), (0.51, 0.65), (0.65, 0.66), (0.66, 0.77), (0.77, 0.86), (0.86, 0.87), (0.87, 1.06)]"
yaba.wav,yaba,j a b a,"[(0.44, 0.55), (0.55, 0.64), (0.64, 0.65), (0.65, 0.87)]"
laf.wav,laf,ɫ aː f,"[(0.72, 0.86), (0.86, 0.92), (0.92, 0.98)]"
hukumferma.wav,hükümferma,h y c y m f ɛ ɾ m aː,"[(0.48, 0.49), (0.49, 0.57), (0.57, 0.65), (0.65, 0.68), (0.68, 0.74), (0.74, 0.84), (0.84, 0.9), (0.9, 1.02), (1.02, 1.1), (1.1, 1.48)]"
muhayyer.wav,muhayyer,m u h a j j ɛ ɾ,"[(0.45, 0.5), (0.5, 0.61), (0.61, 0.62), (0.62, 0.72), (0.72, 0.8), (0.8, 0.85), (0.85, 1.01), (1.01, 1.23)]"
rahip.wav,rahip,ɾ aː h i p,"[(0.48, 0.49), (0.49, 0.7), (0.7, 0.71), (0.71, 0.86), (0.86, 1.01)]"
ihya.wav,ihya,i h j aː,"[(0.47, 0.67), (0.67, 0.68), (0.68, 0.82), (0.82, 1.16)]"
juri.wav,jüri,ʒ y ɾ i,"[(0.28, 0.44), (0.44, 0.52), (0.52, 0.53), (0.53, 0.71)]"
mukaffa.wav,mukaffa,m u k a f f aː,"[(0.45, 0.5), (0.5, 0.58), (0.58, 0.66), (0.66, 0.74), (0.74, 0.79), (0.79, 0.93), (0.93, 1.14)]"
muhavere.wav,muhavere,m u h aː v e ɾ e,"[(0.45, 0.51), (0.51, 0.73), (0.73, 0.74), (0.74, 0.82), (0.82, 0.83), (0.83, 0.96), (0.96, 0.97), (0.97, 1.12)]"
amme.wav,amme,a m m e,"[(0.45, 0.59), (0.59, 0.65), (0.65, 0.7), (0.7, 0.93)]"
hashasiye.wav,haşhaşiye,h a ʃ h aː ʃ i j e,"[(0.25, 0.51), (0.51, 0.58), (0.58, 0.68), (0.68, 0.76), (0.76, 0.92), (0.92, 1.06), (1.06, 1.09), (1.09, 1.18), (1.18, 1.41)]"
kimyevi.wav,kimyevi,c i m j e v iː,"[(0.44, 0.54), (0.54, 0.61), (0.61, 0.66), (0.66, 0.8), (0.8, 0.89), (0.89, 0.9), (0.9, 1.24)]"
igrip.wav,ığrıp,ɯː ɾ ɯ p,"[(0.51, 0.72), (0.72, 0.73), (0.73, 0.87), (0.87, 1.06)]"
kama.wav,kama,k a m a,"[(0.16, 0.25), (0.25, 0.33), (0.33, 0.41), (0.41, 0.69)]"
kahhar.wav,kahhar,k a h h aː ɾ,"[(0.45, 0.55), (0.55, 0.66), (0.66, 0.67), (0.67, 0.8), (0.8, 1.02), (1.02, 1.28)]"
yaylak.wav,yaylak,j a j ɫ a k,"[(0.44, 0.54), (0.54, 0.62), (0.62, 0.71), (0.71, 0.77), (0.77, 0.88), (0.88, 1.12)]"
ibka.wav,ibka,i b k aː,"[(0.47, 0.64), (0.64, 0.65), (0.65, 0.76), (0.76, 1.13)]"
harbi.wav,harbî,h a ɾ b i,"[(0.36, 0.5), (0.5, 0.61), (0.61, 0.68), (0.68, 0.69), (0.69, 0.83)]"
merhaba.wav,merhaba,m ɛ ɾ h a b aː,"[(0.46, 0.53), (0.53, 0.66), (0.66, 0.67), (0.67, 0.72), (0.72, 0.85), (0.85, 0.86), (0.86, 1.14)]"
permi.wav,permi,p ɛ ɾ m i,"[(0.4, 0.46), (0.46, 0.5), (0.5, 0.65), (0.65, 0.71), (0.71, 0.92)]"
mugber.wav,muğber,m uː b ɛ ɾ,"[(0.27, 0.46), (0.46, 0.64), (0.64, 0.65), (0.65, 0.75), (0.75, 0.99)]"
hokey.wav,hokey,h o c e j,"[(0.39, 0.5), (0.5, 0.58), (0.58, 0.69), (0.69, 0.74), (0.74, 0.99)]"
murabba.wav,murabba,m u ɾ a b b aː,"[(0.45, 0.5), (0.5, 0.58), (0.58, 0.59), (0.59, 0.72), (0.72, 0.73), (0.73, 0.85), (0.85, 1.1)]"
hub.wav,hub,h uː b,"[(0.39, 0.5), (0.5, 0.53), (0.53, 0.54)]"
yagmur.wav,yağmur,j aː m u ɾ,"[(0.48, 0.63), (0.63, 0.78), (0.78, 0.88), (0.88, 1.0), (1.0, 1.2)]"
mubah.wav,mübah,m y b a h,"[(0.44, 0.5), (0.5, 0.62), (0.62, 0.63), (0.63, 0.79), (0.79, 0.92)]"
reva.wav,reva,ɾ e v aː,"[(0.38, 0.39), (0.39, 0.53), (0.53, 0.54), (0.54, 0.78)]"
asermek.wav,aşermek,a ʃ ɛ ɾ m e k,"[(0.48, 0.59), (0.59, 0.69), (0.69, 0.75), (0.75, 0.85), (0.85, 0.91), (0.91, 0.98), (0.98, 1.18)]"
maya.wav,maya,m a j a,"[(0.59, 0.69), (0.69, 0.76), (0.76, 0.9), (0.9, 1.05)]"
ruam.wav,ruam,ɾ u a m,"[(0.45, 0.46), (0.46, 0.64), (0.64, 0.81), (0.81, 1.0)]"
bihaya.wav,bihaya,b iː h a j aː,"[(0.47, 0.48), (0.48, 0.66), (0.66, 0.75), (0.75, 0.87), (0.87, 0.94), (0.94, 1.19)]"
rayiha.wav,rayiha,ɾ aː j i h a,"[(0.37, 0.38), (0.38, 0.55), (0.55, 0.6), (0.6, 0.65), (0.65, 0.77), (0.77, 0.98)]"
gah.wav,gâh,ɡ aː h,"[(0.47, 0.55), (0.55, 0.74), (0.74, 0.97)]"
husu.wav,huşu,h u ʃ uː,"[(0.3, 0.5), (0.5, 0.56), (0.56, 0.71), (0.71, 0.94)]"
mubarek.wav,mübarek,m y b aː ɾ e k,"[(0.55, 0.62), (0.62, 0.74), (0.74, 0.75), (0.75, 0.97), (0.97, 0.98), (0.98, 1.15), (1.15, 1.28)]"
bilumum.wav,bilumum,b i ɫ u m u m,"[(0.46, 0.53), (0.53, 0.63), (0.63, 0.64), (0.64, 0.75), (0.75, 0.82), (0.82, 0.9), (0.9, 1.04)]"
balya.wav,balya,b a ɫ j a,"[(0.44, 0.51), (0.51, 0.58), (0.58, 0.68), (0.68, 0.79), (0.79, 0.92)]"
kak.wav,kak,k a k,"[(0.45, 0.56), (0.56, 0.72), (0.72, 0.93)]"
ahir.wav,ahir,aː h i ɾ,"[(0.48, 0.71), (0.71, 0.72), (0.72, 0.84), (0.84, 0.99)]"
evrek.wav,evrek,e v ɾ e k,"[(0.48, 0.67), (0.67, 0.68), (0.68, 0.69), (0.69, 0.89), (0.89, 1.06)]"
elhak.wav,elhak,e ɫ h aː k,"[(0.49, 0.53), (0.53, 0.64), (0.64, 0.74), (0.74, 0.96), (0.96, 1.18)]"
kurevi.wav,kürevi,c y ɾ e v iː,"[(0.42, 0.52), (0.52, 0.61), (0.61, 0.62), (0.62, 0.77), (0.77, 0.78), (0.78, 1.07)]"
bikarar.wav,bikarar,b iː k a ɾ a ɾ,"[(0.47, 0.5), (0.5, 0.68), (0.68, 0.76), (0.76, 0.88), (0.88, 0.89), (0.89, 1.07), (1.07, 1.25)]"
peskir.wav,peşkir,p e ʃ c i ɾ,"[(0.4, 0.47), (0.47, 0.54), (0.54, 0.68), (0.68, 0.75), (0.75, 0.86), (0.86, 1.05)]"
akraba.wav,akraba,a k ɾ a b aː,"[(0.48, 0.59), (0.59, 0.68), (0.68, 0.69), (0.69, 0.81), (0.81, 0.82), (0.82, 1.18)]"
